
SubCount,AvgViews,AvgLikes,AvgDislikes,LastViews,LastLikes,LastDislikes,ViewCount
26622811,1020556,107933,1988,1450496,103340,1879,1687228
26622811,1131668,114925,2118,1687228,149885,2770,1266762
26622811,1150967,112449,2044,1266762,97595,1596,1796859
26622811,1231704,112577,2049,1796859,113474,2087,1999673
26622811,1317034,125239,2390,1999673,226537,5114,3656654
26622811,1550996,141174,2625,3656654,284588,4744,2427196
26622811,1630650,142056,2628,2427196,150869,2660,1661812
26622811,1633247,142885,2547,1661812,152008,1650,1323976
26622811,1609457,143429,2563,1323976,149963,2754,1971112
26622811,1635289,143270,2546,1971112,141198,2330,1262291
26622811,1610423,141619,2462,1262291,118498,1290,1937969
26622811,1630895,142483,2426,1937969,155447,1880,1991014
26622811,1652078,141704,2433,1991014,129241,2547,3250436
26622811,1740876,141971,2568,3250436,146510,4857,2719298
26622811,1792372,144952,2639,2719298,198609,3915,3514472
26622811,1878477,156416,2806,3514472,374226,5978,1869049
26622811,1878028,156493,2755,1869049,158043,1742,2868159
26622811,1923034,157623,2792,2868159,181345,3568,2071739
26622811,1929499,155743,2875,2071739,114398,4708,3044409
26622811,1975954,158428,3109,3044409,220174,8477,2155227
26622811,1983125,157270,3105,2155227,129475,3031,1883555
26622811,1979295,155067,3062,1883555,99996,1975,2516989
26622811,1999210,154813,3119,2516989,148200,4611,1344810
26622811,1975838,151816,3130,1344810,70908,3416,2772425
26622811,2003307,152048,3120,2772425,158538,2849,2151086
26622811,2008233,151661,3158,2151086,140437,4263,2600193
26622811,2027328,151927,3119,2600193,159921,1946,2361419
26622811,2037769,150679,3120,2361419,111991,3151,1398430
26622811,2018395,149337,3073,1398430,106382,1570,3685887
26622811,2067439,151313,3084,3685887,216506,3432,1075921
26622811,2039109,148965,3030,1075921,69137,1211,1598050
26622811,2026858,148066,2985,1598050,116602,1388,1263150
26622811,2006217,146404,2943,1263150,86592,1437,2145010
26622811,2009869,145799,2911,2145010,123387,1743,5415807
26622811,2097201,151843,3328,5415807,381523,19179,2178263
26622811,2099228,153626,3313,2178263,223168,2705,2394446
26622811,2106428,153236,3287,2394446,137636,2263,828494
26622811,2076001,151641,3249,828494,86246,1692,1852568
26622811,2070805,151038,3225,1852568,125715,2217,2019002
26622811,2069628,151536,3242,2019002,172945,3970,1881070
26622811,2065438,154362,3244,1881070,278700,3331,1497134
26622811,2053083,153255,3222,1497134,103474,2240,1771493
26622811,2047092,152746,3202,1771493,129290,2265,2346616
26622811,2053332,153106,3201,2346616,170030,3158,1900924
26622811,2050222,153179,3197,1900924,156680,3007,5347553
26622811,2116168,155877,3292,5347553,288081,7946,1864873
26078451,25602,959,15,51204,1917,29,72087
26078451,41097,1555,15,72087,2748,15,75586
26078451,49719,1687,22,75586,2081,43,380797
26078451,115935,3204,35,380797,9275,88,889555
26078451,244872,6835,65,889555,24991,214,210826
26078451,240008,6419,65,210826,3922,69,170093
26078451,231269,6120,63,170093,4024,45,188869
26078451,226557,6006,62,188869,5095,53,153470
26078451,219249,5748,60,153470,3431,44,226301
26078451,219890,5817,78,226301,6498,260,152470
26078451,214272,5631,75,152470,3585,38,120602
26078451,207066,5380,75,120602,2374,80,1788197
26078451,320004,7305,174,1788197,32327,1463,736024
26078451,347739,7698,180,736024,13208,260,236605
26078451,340793,7822,189,236605,9673,328,212166
26078451,333227,7672,181,212166,5272,45,299367
26078451,331346,8373,184,299367,20294,237,253565
26078451,327252,8218,177,253565,5429,52,685149
26078451,345147,8247,182,685149,8786,269,43596
26078451,330787,7933,174,43596,1672,19,345872
26078451,331473,7826,169,345872,5573,57,596308
26078451,342987,8057,177,596308,13143,355,889605
26078451,365763,8385,177,889605,15931,185,130600
26078451,356357,8224,172,130600,4351,43,282849
26078451,353529,8163,168,282849,6644,67,591484
26078451,362342,8172,168,591484,8412,169,1396050
26078451,399261,8906,172,1396050,28710,294,1214519
26078451,427373,9172,174,1214519,16611,233,2085433
26078451,482642,10211,185,2085433,40366,500,527657
26078451,484094,10249,189,527657,11371,309,181229
26078451,474629,10030,185,181229,3236,46,72601
26078451,462447,9783,180,72601,1875,23,161602
26078451,453598,9558,176,161602,2156,46,344046
26078451,450468,9393,175,344046,3778,139,140985
26078451,441871,9205,173,140985,2631,112,40457
26078451,431022,8988,169,40457,1170,12,87984
26078451,421995,8800,165,87984,1840,38,118650
26078451,414217,8643,162,118650,2678,38,160504
26078451,407874,8475,159,160504,1940,28,158687
26078451,401796,8328,156,158687,2427,46,90950
26078451,394395,8172,153,90950,1767,26,118990
26078451,387990,8051,150,118990,2999,27,113436
26078451,381751,7907,148,113436,1680,49,6407305
26078451,515652,13574,298,6407305,262934,6897,264205
26078451,510186,13371,292,264205,4233,47,85372
26078451,501147,13142,287,85372,2634,64,4408936
26078451,582559,18643,309,4408936,277176,1310,1406300
26078451,599370,20258,323,1406300,97793,1024,152312
26078451,590429,19909,318,152312,2804,43,179425
24931455,2302,20,12,4603,39,23,23258
24931455,9287,141,21,23258,385,41,8784
24931455,9161,131,18,8784,100,6,7186
24931455,8766,122,17,7186,87,15,14203
24931455,9672,135,15,14203,198,6,3894
24931455,8847,120,14,3894,32,5,7282
24931455,8651,116,15,7282,83,24,12940
24931455,9128,117,14,12940,129,3,29870
24931455,11202,137,19,29870,314,69,7599
24931455,10874,143,18,7599,203,9,10807
24931455,10869,157,18,10807,311,10,3050
24931455,10267,147,17,3050,27,9,6288
24931455,9983,140,17,6288,47,13,3122
24931455,9526,132,16,3122,22,4,12777
24931455,9729,127,16,12777,60,12,7757
24931455,9613,123,15,7757,50,13,6116
24931455,9419,125,15,6116,155,10,19894
24931455,9970,129,17,19894,205,47,42032
24931455,11573,139,18,42032,333,39,29565
24931455,12430,150,19,29565,371,35,153788
24931455,18855,164,24,153788,460,129,23141
24931455,19042,160,24,23141,77,30,10268
24931455,18676,157,24,10268,81,13,13592
24931455,18473,157,23,13592,167,18,76699
24931455,20712,175,24,76699,613,48,10263
24931455,20325,171,24,10263,60,14,18154
24931455,20248,171,26,18154,175,92,24645
24931455,20399,168,27,24645,74,54,29568
24931455,20705,167,28,29568,160,34,39907
24931455,21324,171,27,39907,271,14,47829
24931455,22153,176,26,47829,346,8,97952
24931455,24449,197,28,97952,874,89,14683
24931455,24162,196,28,14683,165,12,24581
24931455,24174,194,27,24581,133,14,7474
24931455,23710,190,27,7474,48,12,47458
24931455,24352,192,28,47458,237,49,28825
24931455,24470,204,28,28825,642,38,15574
24931455,24242,201,28,15574,121,27,4692
24931455,23753,197,27,4692,36,7,22362
24931455,23719,196,27,22362,132,30,50858
24931455,24365,199,28,50858,335,48,554172
24931455,36686,228,37,554172,1456,426,152802
24931455,39325,229,38,152802,281,90,70942
24931455,40028,244,38,70942,892,30,7803
24931455,39327,240,38,7803,52,8,31865
24931455,39169,239,37,31865,211,33,31211
24931455,39003,240,37,31211,272,30,74869
24931455,39735,244,37,74869,434,40,104908
24931455,41038,250,38,104908,562,56,47106
23615778,688184,85835,546,1376367,171669,1092,309057157
23615778,103477841,1249472,26653,309057157,3576746,78866,2012188
23615778,78111428,957837,20360,2012188,82934,1483,1532564
23615778,62795655,781994,16481,1532564,78619,966,2810180
23615778,52798076,675720,13916,2810180,144354,1090,1611512
23615778,45485710,595570,12070,1611512,114671,992,691507
23615778,39886434,529909,11035,691507,70275,3790,1113725
23615778,35578356,481288,9923,1113725,92327,1028,3810425
23615778,32401563,452398,9071,3810425,192389,1398,359147791
23615778,62105765,675350,14516,359147791,2904861,68975,2254803
23615778,57118185,630497,13401,2254803,137113,1133,1971693
23615778,52876147,593240,12439,1971693,146159,891,3406270
23615778,49342584,571790,11700,3406270,292937,2090,713679284
23615778,93631698,909854,23949,713679284,5642760,195446,6191595
23615778,88166691,861801,22644,6191595,141000,3070,714591
23615778,83022450,812518,21406,714591,23990,1598,904085
23615778,78460319,769496,20377,904085,38123,2879,4511451
23615778,74568273,735444,19378,4511451,122516,1390,9800994
23615778,71329909,706010,18487,9800994,146752,1570,3745229
23615778,68111591,677615,17646,3745229,109717,816,4434544
23615778,65217180,652770,16888,4434544,131038,972,4747093
23615778,62588046,630766,16191,4747093,146676,858,4669380
23615778,60174768,610471,15553,4669380,143683,875,8713080
23615778,58116300,590858,14984,8713080,120132,1339,5932721
23615778,56109240,571465,14442,5932721,86651,886,7914100
23615778,54324234,554465,13948,7914100,112461,1098,6727419
23615778,52624348,537692,13490,6727419,84824,1121,15542012
23615778,51345647,525530,13136,15542012,184993,3235,9990062
23615778,49967127,512826,12755,9990062,144414,1694,257167783
23615778,56651020,567810,14059,257167783,2217327,53177,19550524
23615778,55491629,557813,13719,19550524,247894,3203,2015548
23615778,53871142,543211,13315,2015548,75958,370,2279493
23615778,52353740,529633,12936,2279493,81544,428,2460037
23615778,50928206,518199,12582,2460037,129461,545,1994896
23615778,49568947,506135,12243,1994896,83894,373,1738310
23615778,48276227,494636,11920,1738310,80658,294,16115668
23615778,47429897,485943,11656,16115668,164321,1897,23032095
23615778,46804312,479652,11438,23032095,240574,3140,10641564
23615778,45900244,471202,11190,10641564,141672,1540,11609841
23615778,45063892,462910,10950,11609841,131209,1362,12850846
23615778,44296915,457807,10751,12850846,248603,2551,12951719
23615778,43567957,450426,10536,12951719,140433,1538,286224160
23615778,49082871,497527,12431,286224160,2522851,93891,6607012
23615778,48138963,490500,12189,6607012,181302,1539,3048364
23615778,47158732,481830,11942,3048364,91700,842,2759129
23615778,46214060,473372,11702,2759129,84292,661,2948176
23615778,45312687,465411,11473,2948176,91252,700,3808482
23615778,44465663,457726,11261,3808482,88828,1079,1445103
23615778,43605251,449774,11063,1445103,60167,1383,3117020
