SubCount,Category,AvgViews,AvgViewsRounded,AvgLikes,AvgLikesRounded,AvgDislikes,AvgDislikesRounded,LastViews,LastViewsRounded,LastLikes,LastLikesRounded,LastDislikes,LastDislikesRounded,LastComments,LikeCount,LikeCountRounded,LikedOrDisliked,ViewCount,ViewCountRounded
29653437,24,709836,700000,6075,6000,205,0,467080,450000,2989,3000,73,0,239,1204,1000,Disliked,221718,22150000
29653437,24,699875,700000,5976,6000,201,0,221718,200000,1204,1000,34,0,154,7220,7000,Disliked,1420191,142000000
29653437,24,714281,700000,6001,6000,200,0,1420191,1400000,7220,7000,149,0,1233,2199,2000,Disliked,517548,51750000
29659706,20,4573887,4550000,619672,619500,18142,18000,9147774,9150000,1239343,1239500,36283,36500,196232,175939,176000,Liked,3405862,340600000
29659706,24,4184545,4200000,471761,472000,13155,13000,3405862,3400000,175939,176000,3182,3000,5018,1024622,1024500,Liked,9399328,939950000
29659706,20,5488241,5500000,609976,610000,12759,13000,9399328,9400000,1024622,1024500,11571,11500,64727,461574,461500,Liked,8579333,857950000
29659706,23,6106459,6100000,580296,580500,12068,12000,8579333,8600000,461574,461500,9303,9500,18987,412706,412500,Liked,5341066,534100000
29659706,20,5978894,6000000,552364,552500,11041,11000,5341066,5350000,412706,412500,5908,6000,18601,270038,270000,Liked,4338842,433900000
29659706,23,5744601,5750000,512032,512000,10147,10000,4338842,4350000,270038,270000,4782,5000,4616,906791,907000,Liked,10803439,1080350000
29659706,20,6376956,6400000,561377,561500,10973,11000,10803439,10800000,906791,907000,16752,17000,90369,680005,680000,Liked,5127866,512800000
29659706,20,6238168,6250000,574558,574500,10189,10000,5127866,5150000,680005,680000,3920,4000,22329,63750,64000,Liked,4111486,411150000
29659706,23,6025500,6050000,523477,523500,9265,9500,4111486,4100000,63750,64000,951,1000,3792,856637,856500,Liked,6627570,662750000
29659706,20,6080233,6100000,553764,554000,8886,9000,6627570,6650000,856637,856500,5092,5000,33948,560021,560000,Liked,5809860,581000000
29659706,23,6057702,6050000,554286,554500,8942,9000,5809860,5800000,560021,560000,9565,9500,36341,563857,564000,Liked,8811167,881100000
29659706,20,6269507,6250000,555022,555000,8774,9000,8811167,8800000,563857,564000,6751,7000,27258,1051809,1052000,Liked,16145113,1614500000
29659706,20,6974908,6950000,590507,590500,9406,9500,16145113,16150000,1051809,1052000,17619,17500,24418,428176,428000,Liked,6314957,631500000
29659706,23,6930911,6950000,579685,579500,9208,9000,6314957,6300000,428176,428000,6435,6500,23775,565363,565500,Liked,8296695,829650000
29659706,24,7016272,7000000,578789,579000,8997,9000,8296695,8300000,565363,565500,5842,6000,21161,653822,654000,Liked,8494746,849450000
29659706,20,7103241,7100000,583203,583000,8989,9000,8494746,8500000,653822,654000,8861,9000,27270,193656,193500,Disliked,3806459,380650000
29659706,24,6920087,6900000,561562,561500,8748,8500,3806459,3800000,193656,193500,4639,4500,3424,1330365,1330500,Disliked,13571117,1357100000
29659706,20,7270141,7250000,602025,602000,10273,10500,13571117,13550000,1330365,1330500,37722,37500,294274,724453,724500,Liked,8850386,885050000
29659706,20,7349153,7350000,608146,608000,10236,10000,8850386,8850000,724453,724500,9538,9500,31298,721616,721500,Disliked,11981271,1198150000
29659706,20,7569730,7550000,613550,613500,10603,10500,11981271,12000000,721616,721500,17955,18000,36962,169606,169500,Disliked,3319984,332000000
29659706,20,7376560,7400000,593370,593500,10312,10500,3319984,3300000,169606,169500,4198,4000,5421,581841,582000,Liked,7573091,757300000
29659706,23,7385105,7400000,592869,593000,10223,10000,7573091,7550000,581841,582000,8260,8500,26516,879900,880000,Liked,13450094,1345000000
29659706,23,7637813,7650000,604829,605000,10423,10500,13450094,13450000,879900,880000,15027,15000,70119,667572,667500,Liked,8883564,888350000
29659706,20,7687643,7700000,607338,607500,10364,10500,8883564,8900000,667572,667500,8934,9000,42364,214358,214500,Disliked,3398566,339850000
29659706,20,7522678,7500000,592224,592000,10148,10000,3398566,3400000,214358,214500,4770,5000,8374,515921,516000,Liked,7492791,749300000
29659706,23,7521571,7500000,589398,589500,10104,10000,7492791,7500000,515921,516000,8943,9000,26982,567487,567500,Liked,8137037,813700000
29659706,24,7543552,7550000,588615,588500,10070,10000,8137037,8150000,567487,567500,9166,9000,39137,254265,254500,Liked,4099887,410000000
29659706,20,7424805,7400000,577086,577000,9876,10000,4099887,4100000,254265,254500,4428,4500,10052,794401,794500,Liked,11406115,1140600000
29659706,23,7557516,7550000,584330,584500,9926,10000,11406115,11400000,794401,794500,11382,11500,49262,779155,779000,Liked,7051298,705150000
29659706,24,7541186,7550000,590614,590500,9793,10000,7051298,7050000,779155,779000,5801,6000,36602,987227,987000,Liked,13102708,1310250000
29659706,23,7714984,7700000,603009,603000,9887,10000,13102708,13100000,987227,987000,12815,13000,95805,712147,712000,Liked,6258740,625850000
29659706,24,7670855,7650000,606316,606500,9811,10000,6258740,6250000,712147,712000,7381,7500,29568,265608,265500,Disliked,5861509,586150000
29659706,23,7617639,7600000,596295,596500,9697,9500,5861509,5850000,265608,265500,5936,6000,12340,536742,536500,Liked,6767224,676700000
29659706,24,7593341,7600000,594594,594500,9606,9500,6767224,6750000,536742,536500,6481,6500,20235,1092268,1092500,Liked,9991856,999200000
29659706,24,7659967,7650000,608418,608500,9581,9500,9991856,10000000,1092268,1092500,8729,8500,32848,262360,262500,Liked,5446345,544650000
29659706,24,7600139,7600000,599065,599000,9460,9500,5446345,5450000,262360,262500,5089,5000,13402,1119477,1119500,Liked,14264115,1426400000
29659706,23,7775507,7800000,612760,613000,9582,9500,14264115,14250000,1119477,1119500,14103,14000,60016,401723,401500,Liked,5649294,564950000
29659706,23,7720989,7700000,607349,607500,9449,9500,5649294,5650000,401723,401500,4413,4500,22471,864822,865000,Liked,11214568,1121450000
29659706,23,7808328,7800000,613786,614000,9555,9500,11214568,11200000,864822,865000,13692,13500,41415,758609,758500,Liked,6592088,659200000
29659706,24,7778664,7800000,617318,617500,9520,9500,6592088,6600000,758609,758500,8098,8000,23545,303962,304000,Liked,4829006,482900000
29659706,23,7708434,7700000,609857,610000,9409,9500,4829006,4850000,303962,304000,4850,5000,11689,594279,594500,Liked,8824238,882400000
29659706,20,7734383,7750000,609495,609500,9351,9500,8824238,8800000,594279,594500,6914,7000,18172,290097,290000,Liked,4326143,432600000
29659706,24,7656923,7650000,602236,602000,9248,9000,4326143,4350000,290097,290000,4823,5000,11860,292259,292500,Liked,5281191,528100000
29659706,24,7604129,7600000,595347,595500,9147,9000,5281191,5300000,292259,292500,4722,4500,12578,1007322,1007500,Liked,8481146,848100000
29659706,23,7623194,7600000,604303,604500,9301,9500,8481146,8500000,1007322,1007500,16219,16000,104867,728499,728500,Liked,10841989,1084200000
29659706,24,7691679,7700000,606946,607000,9297,9500,10841989,10850000,728499,728500,9135,9000,31112,587308,587500,Liked,8188877,818900000
29659706,24,7702038,7700000,606537,606500,9228,9000,8188877,8200000,587308,587500,5944,6000,44402,653329,653500,Liked,10919741,1091950000
29659706,24,7767705,7750000,607492,607500,9307,9500,10919741,10900000,653329,653500,13139,13000,25903,723437,723500,Liked,8081648,808150000
29659706,23,7773984,7750000,609810,610000,9287,9500,8081648,8100000,723437,723500,8300,8500,30569,742381,742500,Liked,8299310,829950000
29737295,23,4121616,4100000,956645,956500,5643,5500,8243232,8250000,1913290,1913500,11286,11500,100247,2134046,2134000,Liked,8406060,840600000
29737295,23,5549764,5550000,1349112,1349000,7902,8000,8406060,8400000,2134046,2134000,12420,12500,118563,1554427,1554500,Liked,6718333,671850000
29737295,23,5841906,5850000,1400441,1400500,8197,8000,6718333,6700000,1554427,1554500,9081,9000,43906,2502321,2502500,Liked,9464573,946450000
29737295,23,6566440,6550000,1620817,1621000,9865,10000,9464573,9450000,2502321,2502500,16540,16500,45053,1865328,1865500,Liked,10995392,1099550000
29737295,23,7304598,7300000,1661569,1661500,10433,10500,10995392,11000000,1865328,1865500,13272,13500,36161,1659948,1660000,Liked,8325912,832600000
29737295,23,7450500,7450000,1661337,1661500,10916,11000,8325912,8350000,1659948,1660000,13815,14000,20857,1716714,1716500,Liked,10066482,1006650000
29737295,23,7777498,7800000,1668259,1668500,11450,11500,10066482,10050000,1716714,1716500,15189,15000,41463,2060016,2060000,Liked,8387298,838750000
29737295,23,7845254,7850000,1711788,1712000,11855,12000,8387298,8400000,2060016,2060000,15090,15000,39859,1458472,1458500,Liked,9236607,923650000
29737295,23,7984389,8000000,1686456,1686500,12302,12500,9236607,9250000,1458472,1458500,16322,16500,45018,928232,928000,Liked,6219357,621950000
29737295,23,7823931,7800000,1617527,1617500,11923,12000,6219357,6200000,928232,928000,8141,8000,28004,1786092,1786000,Liked,10750222,1075000000
29737295,23,8067789,8050000,1631574,1631500,12291,12500,10750222,10750000,1786092,1786000,16331,16500,46870,1905136,1905000,Liked,8666967,866700000
29737295,23,8113880,8100000,1652617,1652500,12245,12000,8666967,8650000,1905136,1905000,11695,11500,44166,2726877,2727000,Liked,13590719,1359050000
29737295,23,8505082,8500000,1729350,1729500,12662,12500,13590719,13600000,2726877,2727000,18088,18000,56499,2459413,2459500,Liked,8445497,844550000
29737295,23,8501110,8500000,1778021,1778000,12890,13000,8445497,8450000,2459413,2459500,16087,16000,91639,2407352,2407500,Liked,29314427,2931450000
29737295,23,9801942,9800000,1817354,1817500,13465,13500,29314427,29300000,2407352,2407500,22077,22000,49753,3687112,3687000,Liked,13500785,1350100000
29737295,23,10019521,10000000,1927340,1927500,14523,14500,13500785,13500000,3687112,3687000,31465,31500,43528,2074466,2074500,Liked,9472800,947300000
29737295,23,9989148,10000000,1935513,1935500,14457,14500,9472800,9450000,2074466,2074500,13330,13500,40553,1954803,1955000,Liked,7562994,756300000
29737295,23,9861456,9850000,1936529,1936500,14355,14500,7562994,7550000,1954803,1955000,12507,12500,33540,1658637,1658500,Liked,9687324,968750000
29737295,23,9852749,9850000,1922634,1922500,14217,14000,9687324,9700000,1658637,1658500,11602,11500,43275,3733486,3733500,Liked,41830115,4183000000
29737295,23,11375481,11400000,2008865,2009000,15536,15500,41830115,41850000,3733486,3733500,41908,42000,136629,747812,748000,Liked,6362000,636200000
29737295,23,11147595,11150000,1951545,1951500,15279,15500,6362000,6350000,747812,748000,9896,10000,15745,576411,576500,Liked,3753071,375300000
29737295,23,10826094,10850000,1891756,1892000,14936,15000,3753071,3750000,576411,576500,7394,7500,11218,2639892,2640000,Liked,13183210,1318300000
29737295,23,10924307,10900000,1922928,1923000,14946,15000,13183210,13200000,2639892,2640000,15165,15000,45155,1716619,1716500,Liked,7295123,729500000
29737295,23,10779140,10800000,1914676,1914500,14777,15000,7295123,7300000,1716619,1716500,10736,10500,28375,1359009,1359000,Liked,9175252,917550000
29737295,23,10717452,10700000,1893304,1893500,14793,15000,9175252,9200000,1359009,1359000,15173,15000,28120,1053097,1053000,Liked,5820788,582100000
29737295,23,10536094,10550000,1862185,1862000,14490,14500,5820788,5800000,1053097,1053000,6620,6500,22280,3189151,3189000,Liked,19773062,1977300000
29737295,23,10865986,10850000,1909577,1909500,14999,15000,19773062,19750000,3189151,3189000,28738,28500,92591,2709320,2709500,Liked,12617086,1261700000
29737295,23,10926369,10950000,1937154,1937000,15515,15500,12617086,12600000,2709320,2709500,29979,30000,36448,1597755,1598000,Liked,8544744,854450000
29737295,23,10846981,10850000,1925841,1926000,15356,15500,8544744,8550000,1597755,1598000,10727,10500,25195,2484417,2484500,Liked,25175293,2517550000
29737295,23,11309185,11300000,1943860,1944000,15840,16000,25175293,25200000,2484417,2484500,30353,30500,99229,3158397,3158500,Liked,14206780,1420700000
29737295,23,11399735,11400000,1981814,1982000,16095,16000,14206780,14200000,3158397,3158500,24015,24000,55208,1112501,1112500,Liked,5701167,570100000
29737295,23,11227051,11250000,1955471,1955500,15782,16000,5701167,5700000,1112501,1112500,5769,6000,27854,1710323,1710500,Liked,10194724,1019450000
29737295,23,11196688,11200000,1948261,1948500,15672,15500,10194724,10200000,1710323,1710500,12020,12000,30014,1594855,1595000,Liked,12004179,1200400000
29737295,23,11219759,11200000,1938164,1938000,15701,15500,12004179,12000000,1594855,1595000,16708,16500,24458,1892293,1892500,Liked,12667769,1266800000
29737295,23,11259982,11250000,1936889,1937000,15802,16000,12667769,12650000,1892293,1892500,19320,19500,43989,3452997,3453000,Liked,50381212,5038100000
29737295,23,12317312,12300000,1977865,1978000,17090,17000,50381212,50400000,3452997,3453000,63466,63500,106353,1624028,1624000,Liked,12877843,1287800000
29737295,23,12332063,12350000,1968554,1968500,17083,17000,12877843,12900000,1624028,1624000,16832,17000,48441,1548358,1548500,Liked,8939275,893950000
29737295,23,12245069,12250000,1957780,1958000,17264,17500,8939275,8950000,1548358,1548500,24131,24000,29930,3223750,3224000,Liked,33801362,3380150000
29737295,23,12783976,12800000,1989429,1989500,17918,18000,33801362,33800000,3223750,3224000,43425,43500,144865,1809234,1809000,Liked,14550940,1455100000
29737295,23,12827073,12850000,1985034,1985000,17830,18000,14550940,14550000,1809234,1809000,14325,14500,40162,983549,983500,Liked,6500950,650100000
29737295,23,12676451,12700000,1961189,1961000,17762,18000,6500950,6500000,983549,983500,14950,15000,27018,908165,908000,Liked,4288042,428800000
29737295,23,12481371,12500000,1936700,1936500,17460,17500,4288042,4300000,908165,908000,4792,5000,24503,1604986,1605000,Liked,23346855,2334700000
29737295,23,12728314,12750000,1929161,1929000,17557,17500,23346855,23350000,1604986,1605000,21712,21500,32227,1597743,1597500,Liked,12092703,1209250000
29737295,23,12714189,12700000,1921796,1922000,17468,17500,12092703,12100000,1597743,1597500,13570,13500,27086,2307948,2308000,Liked,12106934,1210700000
29737295,23,12700988,12700000,1930191,1930000,17431,17500,12106934,12100000,2307948,2308000,15770,16000,57870,2205332,2205500,Liked,16525104,1652500000
29737295,23,12782352,12800000,1936045,1936000,17420,17500,16525104,16550000,2205332,2205500,16931,17000,45533,1834270,1834500,Liked,11906111,1190600000
29737295,23,12764097,12750000,1933925,1934000,17353,17500,11906111,11900000,1834270,1834500,14180,14000,51473,3855668,3855500,Liked,36417732,3641750000
29737295,23,13246825,13250000,1973144,1973000,18288,18500,36417732,36400000,3855668,3855500,63153,63000,127520,1588930,1589000,Liked,11544702,1154450000
29737295,23,13212782,13200000,1965460,1965500,18281,18500,11544702,11550000,1588930,1589000,17941,18000,35200,2250350,2250500,Liked,43451247,4345100000
28858021,10,290350,300000,6377,6500,416,500,580699,600000,12753,13000,832,1000,1187,11085,11000,Disliked,218285,21850000
28858021,10,266328,250000,7946,8000,356,500,218285,200000,11085,11000,235,0,835,17597,17500,Disliked,612880,61300000
28858021,10,352966,350000,10359,10500,555,500,612880,600000,17597,17500,1152,1000,1638,6684,6500,Disliked,129416,12950000
28858021,10,308256,300000,9624,9500,472,500,129416,150000,6684,6500,141,0,594,251773,252000,Disliked,12600929,1260100000
28858021,10,2357035,2350000,49982,50000,3238,3000,12600929,12600000,251773,252000,17066,17000,49917,2721,2500,Liked,89698,8950000
28858021,10,2033130,2050000,43230,43000,2780,3000,89698,100000,2721,2500,37,0,139,3981,4000,Liked,101214,10100000
28858021,10,1791640,1800000,38324,38500,2442,2500,101214,100000,3981,4000,75,0,461,3866,4000,Liked,103359,10350000
28858021,10,1604053,1600000,34496,34500,2173,2000,103359,100000,3866,4000,23,0,89,1875,2000,Disliked,94312,9450000
28858021,10,1453079,1450000,31234,31000,1960,2000,94312,100000,1875,2000,38,0,240,612,500,Liked,14561,1450000
28858021,10,1322305,1300000,28450,28500,1782,2000,14561,0,612,500,5,0,24,654,500,Liked,13553,1350000
28858021,10,1213242,1200000,26133,26000,1634,1500,13553,0,654,500,5,0,30,676,500,Liked,19935,2000000
28858021,10,1121449,1100000,24175,24000,1509,1500,19935,0,676,500,5,0,20,5263,5500,Liked,346804,34700000
28858021,10,1066118,1050000,22824,23000,1406,1500,346804,350000,5263,5500,75,0,798,4467,4500,Liked,219868,22000000
28858021,10,1009701,1000000,21600,21500,1315,1500,219868,200000,4467,4500,43,0,200,2260,2500,Liked,68050,6800000
28858021,10,950848,950000,20392,20500,1236,1000,68050,50000,2260,2500,36,0,102,5425,5500,Liked,422150,42200000
28858021,10,919748,900000,19511,19500,1166,1000,422150,400000,5425,5500,55,0,596,14011,14000,Liked,1403246,140300000
28858021,10,946609,950000,19206,19000,1112,1000,1403246,1400000,14011,14000,190,0,1232,2603,2500,Liked,124993,12500000
28858021,10,903366,900000,18332,18500,1054,1000,124993,100000,2603,2500,21,0,110,2452,2500,Liked,63469,6350000
28858021,10,861371,850000,17538,17500,1002,1000,63469,50000,2452,2500,15,0,154,2410,2500,Liked,110172,11000000
28858021,10,825600,850000,16818,17000,956,1000,110172,100000,2410,2500,19,0,114,3988,4000,Liked,163323,16350000
28858021,10,795496,800000,16234,16000,914,1000,163323,150000,3988,4000,29,0,268,8089,8000,Liked,365468,36550000
28858021,10,776799,800000,15880,16000,877,1000,365468,350000,8089,8000,80,0,487,3333,3500,Liked,162566,16250000
28858021,10,751206,750000,15357,15500,842,1000,162566,150000,3333,3500,23,0,202,47486,47500,Disliked,5296480,529650000
28858021,10,933017,950000,16643,16500,878,1000,5296480,5300000,47486,47500,1738,1500,5714,16045,16000,Disliked,3922448,392250000
28858021,10,1047995,1050000,16620,16500,873,1000,3922448,3900000,16045,16000,759,1000,1467,4869,5000,Liked,141666,14150000
28858021,10,1014428,1000000,16184,16000,842,1000,141666,150000,4869,5000,39,0,465,2474,2500,Disliked,79635,7950000
28858021,10,981042,1000000,15695,15500,814,1000,79635,100000,2474,2500,51,0,113,3762,4000,Liked,253150,25300000
28858021,10,955942,950000,15283,15500,788,1000,253150,250000,3762,4000,62,0,181,10643,10500,Liked,1079384,107950000
28858021,10,960057,950000,15129,15000,765,1000,1079384,1100000,10643,10500,94,0,998,4241,4000,Liked,231225,23100000
28858021,10,936546,950000,14777,15000,741,500,231225,250000,4241,4000,35,0,364,2253,2500,Liked,91401,9150000
28858021,10,910136,900000,14386,14500,719,500,91401,100000,2253,2500,32,0,112,3694,3500,Liked,112209,11200000
28858021,10,885956,900000,14062,14000,698,500,112209,100000,3694,3500,35,0,197,2801,3000,Disliked,168852,16900000
28858021,10,864865,850000,13731,13500,680,500,168852,150000,2801,3000,81,0,204,3142,3000,Liked,963028,96300000
28858021,10,867669,850000,13428,13500,662,500,963028,950000,3142,3000,46,0,218,4094,4000,Liked,270978,27100000
28858021,10,851095,850000,13169,13000,646,500,270978,250000,4094,4000,73,0,304,91530,91500,Disliked,8526615,852650000
28858021,10,1058541,1050000,15287,15500,693,500,8526615,8550000,91530,91500,2394,2500,11189,6622,6500,Liked,139935,14000000
28858021,10,1034367,1050000,15059,15000,676,500,139935,150000,6622,6500,63,0,285,6606,6500,Liked,662301,66250000
28858021,10,1024827,1000000,14842,15000,661,500,662301,650000,6606,6500,78,0,507,6390,6500,Liked,271715,27150000
28858021,10,1005999,1000000,14631,14500,646,500,271715,250000,6390,6500,54,0,344,21518,21500,Liked,1173235,117300000
28858021,10,1010078,1000000,14799,15000,639,500,1173235,1150000,21518,21500,367,500,1523,4045,4000,Liked,219182,21900000
28858021,10,991247,1000000,14543,14500,626,500,219182,200000,4045,4000,71,0,284,7298,7500,Disliked,1040498,104050000
28858021,10,992393,1000000,14374,14500,617,500,1040498,1050000,7298,7500,264,500,470,6086,6000,Disliked,653444,65350000
28858021,10,984689,1000000,14186,14000,612,500,653444,650000,6086,6000,371,500,555,4991,5000,Liked,309925,31000000
28858021,10,969695,950000,13982,14000,599,500,309925,300000,4991,5000,58,0,359,488049,488000,Disliked,58537866,5853800000
28858021,10,2221177,2200000,24287,24500,1186,1000,58537866,58550000,488049,488000,27610,27500,130459,76329,76500,Disliked,11610706,1161050000
28858021,10,2420954,2400000,25395,25500,1218,1000,11610706,11600000,76329,76500,2675,2500,5566,165158,165000,Disliked,18032827,1803300000
28858021,10,2746201,2750000,28306,28500,1313,1500,18032827,18050000,165158,165000,5756,6000,30444,862,1000,Disliked,183756,18400000
28858021,10,2693906,2700000,27746,27500,1287,1500,183756,200000,862,1000,57,0,250,867,1000,Disliked,99252,9950000
28858021,10,2642013,2650000,27209,27000,1262,1500,99252,100000,867,1000,21,0,130,7871,8000,Liked,712743,71250000
28373508,10,1173171,1150000,59803,60000,2373,2500,2346341,2350000,119605,119500,4745,4500,7418,2480694,2480500,Disliked,186522625,18652250000
28373508,10,62956322,62950000,866766,867000,54331,54500,186522625,186500000,2480694,2480500,158247,158000,191586,2487380,2487500,Disliked,158925541,15892550000
28373508,10,86948627,86950000,1271920,1272000,77595,77500,158925541,158950000,2487380,2487500,147386,147500,177589,249366,249500,Disliked,7411858,741200000
28373508,10,71041273,71050000,1067409,1067500,63731,63500,7411858,7400000,249366,249500,8277,8500,11433,822686,822500,Disliked,49115500,4911550000
28373508,10,67386978,67400000,1026622,1026500,57606,57500,49115500,49100000,822686,822500,26980,27000,55994,2599761,2600000,Disliked,201405487,20140550000
28373508,10,86532479,86550000,1251356,1251500,80751,81000,201405487,201400000,2599761,2600000,219624,219500,225104,977123,977000,Disliked,85290866,8529100000
28373508,10,86377277,86400000,1217077,1217000,78087,78000,85290866,85300000,977123,977000,59439,59500,76690,7583963,7584000,Disliked,921005761,92100600000
28373508,10,179113775,179100000,1924509,1924500,202579,202500,921005761,921000000,7583963,7584000,1198510,1198500,780873,1753744,1753500,Disliked,101726157,10172600000
28373508,10,171375014,171400000,1907432,1907500,213248,213000,101726157,101750000,1753744,1753500,309267,309500,228392,61385,61500,Disliked,2681609,268150000
28373508,10,156039250,156050000,1739610,1739500,194087,194000,2681609,2700000,61385,61500,2479,2500,2621,118630,118500,Disliked,4595083,459500000
28373508,10,143418902,143400000,1604528,1604500,178186,178000,4595083,4600000,118630,118500,3273,3500,4308,18323,18500,Disliked,653515,65350000
28373508,10,132436949,132450000,1482512,1482500,164527,164500,653515,650000,18323,18500,625,500,641,3205704,3205500,Disliked,479043193,47904300000
28373508,10,157194538,157200000,1605597,1605500,164248,164000,479043193,479050000,3205704,3205500,160613,160500,119694,738791,739000,Disliked,78058687,7805850000
28373508,10,151918815,151900000,1547810,1548000,155541,155500,78058687,78050000,738791,739000,33644,33500,61093,164579,164500,Disliked,6950239,695000000
28373508,10,142858279,142850000,1461358,1461500,146238,146000,6950239,6950000,164579,164500,6696,6500,8024,1434243,1434000,Disliked,135991533,13599150000
28373508,10,142454353,142450000,1459763,1460000,143561,143500,135991533,136000000,1434243,1434000,100732,100500,129989,3107283,3107500,Disliked,610144773,61014500000
28373508,10,168437154,168450000,1551292,1551500,145281,145500,610144773,610150000,3107283,3107500,174522,174500,198948,5847294,5847500,Disliked,1206545249,1.21E+11
28373508,10,223074422,223050000,1777398,1777500,163987,164000,1206545249,1206550000,5847294,5847500,500691,500500,462023,2355356,2355500,Disliked,536510685,53651050000
28373508,10,238746235,238750000,1806296,1806500,162462,162500,536510685,536500000,2355356,2355500,133495,133500,128252,8027724,8027500,Disliked,2299741633,2.30E+11
28373508,10,336888873,336900000,2102554,2102500,184365,184500,2299741633,2299750000,8027724,8027500,622420,622500,514630,70465,70500,Disliked,10040111,1004000000
28373508,10,322032111,322050000,2010186,2010000,176182,176000,10040111,10050000,70465,70500,4338,4500,1834,47579,47500,Disliked,6273628,627350000
28373508,10,308303481,308300000,1924856,1925000,168640,168500,6273628,6250000,47579,47500,2718,2500,1467,36910,37000,Disliked,4005367,400550000
28373508,10,295624393,295600000,1846191,1846000,161679,161500,4005367,4000000,36910,37000,1581,1500,1436,52000,52000,Disliked,7685640,768550000
28373508,10,284106843,284100000,1774424,1774500,155318,155500,7685640,7700000,52000,52000,2640,2500,1887,45475,45500,Disliked,5825010,582500000
28373508,10,273403696,273400000,1707926,1708000,149422,149500,5825010,5850000,45475,45500,2022,2000,1522,44520,44500,Disliked,4802202,480200000
28373508,10,263455492,263450000,1646318,1646500,143949,144000,4802202,4800000,44520,44500,1646,1500,1070,102334,102500,Disliked,14518594,1451850000
28373508,10,254564889,254550000,1591176,1591000,138998,139000,14518594,14500000,102334,102500,5330,5500,3325,63113,63000,Disliked,9274799,927500000
28373508,10,246106610,246100000,1538484,1538500,134317,134500,9274799,9250000,63113,63000,3247,3000,1713,7420817,7421000,Disliked,2567792649,2.57E+11
28373508,10,323496145,323500000,1734562,1734500,158304,158500,2567792649,2567800000,7420817,7421000,853927,854000,469163,14025,14000,Disliked,1471035,147100000
28373508,10,313108238,313100000,1679060,1679000,153236,153000,1471035,1450000,14025,14000,1191,1000,942,245903,246000,Disliked,36539421,3653950000
28373508,10,304465462,304450000,1634274,1634500,148671,148500,36539421,36550000,245903,246000,7168,7000,8932,799862,800000,Disliked,146836387,14683650000
28373508,10,299688824,299700000,1608989,1609000,145028,145000,146836387,146850000,799862,800000,28441,28500,54800,1960230,1960000,Disliked,269163791,26916400000
28373508,10,298791029,298800000,1619320,1619500,142191,142000,269163791,269150000,1960230,1960000,48584,48500,145613,2047314,2047500,Disliked,475099454,47509950000
28373508,10,303828412,303850000,1631548,1631500,142264,142500,475099454,475100000,2047314,2047500,144734,144500,261464,2321611,2321500,Disliked,403153440,40315350000
28373508,10,306587441,306600000,1650716,1650500,142421,142500,403153440,403150000,2321611,2321500,147933,148000,242852,12431,12500,Disliked,1213771,121400000
28373508,10,298334098,298350000,1606438,1606500,138596,138500,1213771,1200000,12431,12500,903,1000,1599,69873,70000,Disliked,9320602,932050000
28373508,10,290728480,290750000,1566003,1566000,135027,135000,9320602,9300000,69873,70000,2940,3000,4613,47711,47500,Disliked,5487189,548700000
28373508,10,283414601,283400000,1527072,1527000,131605,131500,5487189,5500000,47711,47500,1593,1500,2829,83020,83000,Disliked,12363766,1236400000
28373508,10,276638330,276650000,1490971,1491000,128382,128500,12363766,12350000,83020,83000,2673,2500,6922,30760,31000,Disliked,2792206,279200000
28373508,10,269959156,269950000,1455356,1455500,125270,125500,2792206,2800000,30760,31000,787,1000,2266,32620,32500,Disliked,3401199,340100000
28373508,10,263612538,263600000,1421481,1421500,122308,122500,3401199,3400000,32620,32500,872,1000,1885,46823,47000,Disliked,5533156,553300000
28373508,10,257610692,257600000,1389512,1389500,119494,119500,5533156,5550000,46823,47000,1295,1500,2606,11311,11500,Disliked,1018514,101850000
28373508,10,251779052,251800000,1358190,1358000,116789,117000,1018514,1000000,11311,11500,492,500,879,9496,9500,Disliked,799647,79950000
28373508,10,246201731,246200000,1328219,1328000,114203,114000,799647,800000,9496,9500,414,500,697,15433,15500,Disliked,1735071,173500000
28373508,10,240887239,240900000,1299680,1299500,111735,111500,1735071,1750000,15433,15500,691,500,1733,5810,6000,Disliked,630822,63100000
28373508,10,235775400,235800000,1272151,1272000,109369,109500,630822,650000,5810,6000,533,500,922,9437,9500,Disliked,759456,75950000
28373508,10,230879235,230900000,1245844,1246000,107100,107000,759456,750000,9437,9500,427,500,796,8763,9000,Disliked,744407,74450000
28373508,10,226182605,226200000,1220598,1220500,104923,105000,744407,750000,8763,9000,422,500,451,15421,15500,Disliked,3513129,351300000
28373508,10,221729216,221750000,1196494,1196500,102852,103000,3513129,3500000,15421,15500,1413,1500,1782,833842,834000,Disliked,153857205,15385700000
28163980,20,8478820,8500000,601680,601500,55044,55000,16957639,16950000,1203360,1203500,110088,110000,243881,686366,686500,Disliked,15674039,1567400000
28163980,20,10877226,10900000,629909,630000,50067,50000,15674039,15650000,686366,686500,40113,40000,229599,826634,826500,Disliked,15359153,1535900000
28163980,23,11997708,12000000,679090,679000,42832,43000,15359153,15350000,826634,826500,21126,21000,105865,889394,889500,Disliked,17994639,1799450000
28163980,20,13197094,13200000,721151,721000,39827,40000,17994639,18000000,889394,889500,27806,28000,116534,494808,495000,Disliked,10503053,1050300000
