SubCount,Category,LikeCount,LikeCountRounded,LikedOrDisliked,ViewCount,ViewCountRounded
1131482,10,583020,583000,Disliked,59806252,5980650000
8322356,22,20312,20500,Disliked,1603347,160350000
926775,24,245097,245000,Liked,9994532,999450000
77780,23,3642,3500,Liked,75602,7550000
3861003,25,2148,2000,Disliked,523806,52400000
365083,1,2634,2500,Liked,93889,9400000
1474165,26,4708,4500,Liked,162270,16250000
674603,10,101839,102000,Liked,9831230,983100000
7798865,24,28240,28000,Liked,389605,38950000
4898890,22,61698,61500,Liked,1442902,144300000
475728,22,3104,3000,Disliked,67018,6700000
1477947,24,12080,12000,Liked,205296,20550000
24931,20,1633,1500,Disliked,124777,12500000
143313,20,4833,5000,Disliked,322611,32250000
1424328,24,18901,19000,Disliked,648140,64800000
3543623,2,39939,40000,Liked,1282418,128250000
754187,25,8241,8000,Disliked,2721048,272100000
26147522,24,76407,76500,Liked,5975057,597500000
723035,10,571443,571500,Disliked,114542948,11454300000
24651,1,3318,3500,Disliked,1619673,161950000
778399,22,6291,6500,Liked,194941,19500000
2309566,27,10699,10500,Disliked,559653,55950000
2312094,24,2403,2500,Disliked,2387304,238750000
65199,10,3086,3000,Disliked,189082,18900000
1848049,10,56256,56500,Liked,2051257,205150000
182598,24,5127,5000,Disliked,472762,47300000
2594694,20,77119,77000,Liked,2458312,245850000
4403462,17,9737,9500,Liked,405969,40600000
2588938,26,36225,36000,Liked,641635,64150000
673695,10,6428,6500,Disliked,446060,44600000
94731,22,3136,3000,Liked,33713,3350000
601179,26,8580,8500,Liked,174947,17500000
4170196,23,126598,126500,Disliked,2083854,208400000
7811756,26,64525,64500,Liked,1793537,179350000
628425,26,5216,5000,Liked,77851,7800000
1285750,19,11854,12000,Disliked,668647,66850000
2221836,25,1772,2000,Disliked,557523,55750000
1966819,28,13177,13000,Disliked,1004838,100500000
1111485,17,3162,3000,Liked,187759,18800000
1572137,1,448389,448500,Disliked,40489078,4048900000
1277028,26,5055,5000,Liked,140827,14100000
450472,10,6598,6500,Disliked,706925,70700000
680414,22,5297,5500,Disliked,143589,14350000
4041684,24,5400,5500,Liked,516708,51650000
3869902,26,182431,182500,Liked,6695216,669500000
282,20,975,1000,Disliked,1000943,100100000
1940409,10,16733,16500,Liked,347373,34750000
51847,10,28935,29000,Disliked,1589458,158950000
1380628,10,18124,18000,Disliked,661025,66100000
2618665,10,18102,18000,Disliked,1440416,144050000
2460230,22,11414,11500,Disliked,927432,92750000
1933587,26,23958,24000,Liked,658732,65850000
2523126,26,5030,5000,Liked,79354,7950000
11986406,10,242450,242500,Liked,5820263,582050000
2242220,28,90685,90500,Disliked,3527641,352750000
113667,10,12030,12000,Disliked,776872,77700000
1875662,28,10297,10500,Disliked,304600,30450000
2112,10,20094,20000,Liked,2079867,208000000
8866,25,1877,2000,Liked,141760,14200000
0,22,958,1000,Disliked,20349,2050000
13693857,23,43773,44000,Liked,2491483,249150000
2602338,23,12537,12500,Disliked,1001613,100150000
88776,24,208,0,Liked,13996,1400000
3223956,17,2891,3000,Disliked,446388,44650000
584143,17,139472,139500,Liked,8099476,809950000
907470,26,6321,6500,Disliked,136382,13650000
2949845,1,5463,5500,Disliked,300420,30050000
2639138,25,3571,3500,Disliked,610204,61000000
6167857,24,104740,104500,Disliked,1936918,193700000
82022,10,35433,35500,Disliked,3067783,306800000
24430,20,1265,1500,Disliked,251055,25100000
489348,1,64063,64000,Liked,3526835,352700000
7399555,22,37762,38000,Liked,323814,32400000
860954,22,6591,6500,Liked,115744,11550000
1781488,15,78015,78000,Liked,4142947,414300000
6745820,27,20852,21000,Liked,721345,72150000
0,10,135357,135500,Liked,7249399,724950000
173663,23,10736,10500,Liked,127768,12800000
2200397,26,9829,10000,Disliked,329826,33000000
2042780,10,32665,32500,Disliked,1327369,132750000
1239686,20,3259,3500,Disliked,170162,17000000
181906,22,13104,13000,Disliked,235157,23500000
388904,25,3162,3000,Disliked,1743764,174400000
549848,19,2996,3000,Liked,53655,5350000
16338373,22,258706,258500,Disliked,19884416,1988450000
27859,10,2984,3000,Disliked,373439,37350000
735893,24,5345,5500,Liked,208443,20850000
13721656,23,117583,117500,Liked,2181474,218150000
133140,25,1893,2000,Disliked,521648,52150000
563724,28,7721,7500,Liked,232974,23300000
2316747,10,541,500,Disliked,77396,7750000
266834,10,7285,7500,Disliked,1397893,139800000
3730273,26,42526,42500,Liked,1964861,196500000
2353220,24,60514,60500,Disliked,4810210,481000000
1464881,1,5435,5500,Disliked,101506,10150000
1216332,24,5876,6000,Disliked,1361644,136150000
2059602,10,195883,196000,Disliked,24681539,2468150000
294455,10,48400,48500,Liked,3269409,326950000
3867527,26,9635,9500,Disliked,376346,37650000
2601476,24,758861,759000,Disliked,50692624,5069250000
5418878,24,351249,351000,Disliked,32973450,3297350000
1938543,17,53666,53500,Disliked,2545599,254550000
5945682,24,53323,53500,Disliked,5834589,583450000
735893,24,16235,16000,Liked,442845,44300000
773534,17,38201,38000,Liked,1062482,106250000
76,22,2267,2500,Disliked,433177,43300000
388076,24,15217,15000,Disliked,284483,28450000
212,24,3241,3000,Disliked,354544,35450000
649807,17,1232,1000,Disliked,145572,14550000
771697,24,15538,15500,Liked,347649,34750000
102651,24,208,0,Disliked,122430,12250000
6986049,10,61601,61500,Liked,2697625,269750000
195,22,6976,7000,Liked,485011,48500000
2208269,23,21136,21000,Disliked,464005,46400000
1711469,24,93565,93500,Disliked,2529592,252950000
1854420,24,6554,6500,Disliked,792331,79250000
15347977,22,166203,166000,Disliked,4662349,466250000
257382,22,8229,8000,Liked,207829,20800000
1765906,1,19464,19500,Disliked,4830840,483100000
4173424,25,14963,15000,Disliked,537335,53750000
1370210,24,38158,38000,Disliked,7548796,754900000
5473616,24,93510,93500,Liked,2643186,264300000
16891762,23,124548,124500,Liked,9781292,978150000
4594696,17,4254,4500,Disliked,460269,46050000
65199,10,80257,80500,Disliked,16847281,1684750000
4744745,15,39983,40000,Liked,2481992,248200000
7881781,10,153580,153500,Disliked,8873444,887350000
4742271,23,294080,294000,Liked,8596575,859650000
415027,26,11958,12000,Liked,243113,24300000
5102482,22,108279,108500,Liked,4116527,411650000
4849291,22,29948,30000,Disliked,1166714,116650000
2397762,26,11179,11000,Liked,419059,41900000
5365365,24,135784,136000,Liked,3443531,344350000
21716,17,1543,1500,Disliked,242295,24250000
12252065,24,34611,34500,Liked,2529408,252950000
192878,2,35946,36000,Disliked,13541632,1354150000
3125400,22,18364,18500,Disliked,512791,51300000
422366,23,92809,93000,Liked,3282071,328200000
1880322,26,4726,4500,Liked,179341,17950000
10020980,26,34198,34000,Liked,1166226,116600000
7762401,1,28183,28000,Liked,1452669,145250000
10668425,28,41588,41500,Disliked,2756046,275600000
3668891,26,13631,13500,Disliked,434788,43500000
3381940,26,313316,313500,Liked,10348176,1034800000
907495,27,7050,7000,Disliked,282620,28250000
4361177,24,16499,16500,Liked,898804,89900000
2580728,22,9195,9000,Disliked,293147,29300000
762519,24,97496,97500,Disliked,8223555,822350000
136943,25,5349,5500,Disliked,887463,88750000
6126658,2,45139,45000,Disliked,2627037,262700000
2987254,22,15613,15500,Liked,323282,32350000
7970883,28,36900,37000,Liked,1085466,108550000
2512012,26,11667,11500,Liked,258196,25800000
564572,22,3243,3000,Disliked,130815,13100000
8615244,26,129862,130000,Disliked,2986752,298700000
6311885,27,137402,137500,Liked,3168741,316850000
1037581,24,5294,5500,Disliked,973663,97350000
1694971,10,208580,208500,Disliked,18644969,1864500000
55450,22,1016,1000,Liked,9534,950000
7691723,10,91242,91000,Liked,6872809,687300000
13404538,24,52629,52500,Disliked,2133329,213350000
812527,17,11251,11500,Liked,285657,28550000
1313089,22,17097,17000,Disliked,588468,58850000
5962692,23,51704,51500,Disliked,2811001,281100000
3324861,28,11673,11500,Liked,473761,47400000
1777761,24,9036,9000,Disliked,651252,65150000
605962,26,14141,14000,Disliked,447852,44800000
13024929,23,38626,38500,Disliked,1370927,137100000
4098184,24,66603,66500,Liked,1477664,147750000
5172619,26,103571,103500,Disliked,2263567,226350000
511747,10,43153,43000,Disliked,7123844,712400000
14517875,24,68312,68500,Liked,5200794,520100000
1294379,24,2549,2500,Disliked,289770,29000000
2113865,10,83399,83500,Disliked,7430167,743000000
566194,24,8044,8000,Disliked,1186798,118700000
1544649,22,16388,16500,Disliked,719632,71950000
872320,24,17109,17000,Liked,888265,88850000
6281159,28,81272,81500,Disliked,3709261,370950000
1877616,22,8285,8500,Liked,171918,17200000
1008191,22,9375,9500,Liked,261186,26100000
1863914,22,102397,102500,Disliked,5902581,590250000
3039260,10,18008,18000,Liked,954286,95450000
7798865,24,28240,28000,Liked,389605,38950000
1625389,22,13987,14000,Liked,482043,48200000
217574,24,3710,3500,Disliked,1646938,164700000
18151437,23,224184,224000,Liked,4361950,436200000
2304089,27,22383,22500,Liked,1004011,100400000
173659,23,45814,46000,Liked,1157880,115800000
2553932,24,34755,35000,Liked,748554,74850000
2394521,26,22637,22500,Liked,581584,58150000
475728,22,3104,3000,Disliked,67018,6700000
3624609,27,16990,17000,Liked,398005,39800000
641170,26,6622,6500,Liked,110238,11000000
674603,10,101839,102000,Liked,9831230,983100000
476265,22,3024,3000,Liked,56347,5650000
240679,10,139298,139500,Liked,6572052,657200000
877471,26,10163,10000,Liked,174960,17500000
1611797,24,101096,101000,Liked,4852705,485250000
926775,24,245097,245000,Liked,9994532,999450000
1131482,10,583020,583000,Disliked,59806370,5980650000
77780,23,3642,3500,Liked,75602,7550000
3861005,25,2148,2000,Disliked,523806,52400000
2312096,24,2403,2500,Disliked,2387304,238750000
633703,22,4180,4000,Disliked,166856,16700000
4898890,22,61698,61500,Liked,1442902,144300000
8322361,22,20312,20500,Disliked,1603347,160350000
723035,10,571443,571500,Disliked,114542948,11454300000
97741,10,9420,9500,Disliked,769048,76900000
1848049,10,56256,56500,Liked,2051257,205150000
1424328,24,18901,19000,Disliked,648140,64800000
592235,22,3380,3500,Liked,54694,5450000
143313,20,4833,5000,Disliked,322611,32250000
3543625,2,39939,40000,Liked,1282419,128250000
24651,1,3318,3500,Disliked,1619673,161950000
754187,25,8241,8000,Disliked,2721048,272100000
778399,22,6291,6500,Liked,194941,19500000
2309564,27,10699,10500,Disliked,559654,55950000
26147532,24,76407,76500,Liked,5975074,597500000
2588937,26,36225,36000,Liked,641635,64150000
182598,24,5127,5000,Disliked,472762,47300000
1474165,26,4708,4500,Liked,162270,16250000
94731,22,3136,3000,Liked,33713,3350000
24931,20,1633,1500,Disliked,124777,12500000
601179,26,8580,8500,Liked,174947,17500000
450472,10,6598,6500,Disliked,706925,70700000
2618665,10,18102,18000,Disliked,1440416,144050000
2594694,20,77119,77000,Liked,2458312,245850000
4170196,23,126598,126500,Disliked,2083854,208400000
7811758,26,64525,64500,Liked,1793537,179350000
1477947,24,12080,12000,Liked,205296,20550000
51848,10,28935,29000,Disliked,1589458,158950000
1111485,17,3162,3000,Liked,187759,18800000
1285751,19,11854,12000,Disliked,668647,66850000
1966821,28,13177,13000,Disliked,1004839,100500000
2221839,25,1772,2000,Disliked,557523,55750000
1572137,1,448389,448500,Disliked,40489181,4048900000
673695,10,6428,6500,Disliked,446060,44600000
1277029,26,5055,5000,Liked,140827,14100000
4041687,24,5400,5500,Liked,516708,51650000
3869902,26,182431,182500,Liked,6695216,669500000
282,20,975,1000,Disliked,1000943,100100000
258683,26,27236,27000,Liked,1273285,127350000
24430,20,1265,1500,Disliked,251055,25100000
1380628,10,18124,18000,Disliked,661025,66100000
628425,26,5216,5000,Liked,77851,7800000
2523126,26,5030,5000,Liked,79354,7950000
11986407,10,242450,242500,Liked,5820287,582050000
2242222,28,90685,90500,Disliked,3527683,352750000
1933589,26,23958,24000,Liked,658732,65850000
2042781,10,32665,32500,Disliked,1327370,132750000
113667,10,12030,12000,Disliked,776872,77700000
1940410,10,16733,16500,Liked,347373,34750000
6167856,24,104740,104500,Disliked,1936918,193700000
2112,10,20094,20000,Liked,2079867,208000000
13693857,23,43773,44000,Liked,2491483,249150000
1875662,28,10297,10500,Disliked,304600,30450000
680415,22,5297,5500,Disliked,143589,14350000
0,22,958,1000,Disliked,20349,2050000
88776,24,208,0,Liked,13996,1400000
2602338,23,12537,12500,Disliked,1001613,100150000
8866,25,1877,2000,Liked,141760,14200000
584143,17,139472,139500,Liked,8099560,809950000
2639140,25,3571,3500,Disliked,610204,61000000
82022,10,35433,35500,Disliked,3067783,306800000
3223960,17,2891,3000,Disliked,446388,44650000
907470,26,6321,6500,Disliked,136382,13650000
2200397,26,9829,10000,Disliked,329826,33000000
388904,25,3162,3000,Disliked,1743764,174400000
2949845,1,5463,5500,Disliked,300420,30050000
489349,1,64063,64000,Liked,3526835,352700000
2460231,22,11414,11500,Disliked,927432,92750000
2316747,10,541,500,Disliked,77396,7750000
1781488,15,78015,78000,Liked,4142947,414300000
0,10,135357,135500,Liked,7249401,724950000
2353220,24,60514,60500,Disliked,4810210,481000000
6745823,27,20852,21000,Liked,721349,72150000
13721657,23,117583,117500,Liked,2181474,218150000
860955,22,6591,6500,Liked,115744,11550000
2059602,10,195883,196000,Disliked,24681580,2468150000
266835,10,7285,7500,Disliked,1397893,139800000
549848,19,2996,3000,Liked,53655,5350000
173663,23,10736,10500,Liked,127768,12800000
294455,10,48400,48500,Liked,3269419,326950000
7399555,22,37762,38000,Liked,323814,32400000
1239689,20,3259,3500,Disliked,170162,17000000
133140,25,1893,2000,Disliked,521648,52150000
2601475,24,758861,759000,Disliked,50692624,5069250000
463514,24,1177551,1177500,Disliked,46155254,4615550000
12252065,23,61373,61500,Disliked,3704828,370500000
2174401,23,10382,10500,Disliked,1025386,102550000
626524,24,22894,23000,Disliked,753557,75350000
5418878,24,351249,351000,Disliked,32973460,3297350000
1348136,26,44859,45000,Disliked,3724228,372400000
4170196,23,78970,79000,Liked,1927046,192700000
13877151,24,55000,55000,Liked,1363582,136350000
3924937,26,75781,76000,Liked,1309298,130950000
762519,24,859,1000,Disliked,181333,18150000
1148334,26,13339,13500,Liked,285322,28550000
4898890,22,75525,75500,Liked,1790579,179050000
3668891,26,12398,12500,Disliked,453659,45350000
2512012,26,22989,23000,Liked,742372,74250000
5102485,22,161403,161500,Liked,4215174,421500000
8217383,23,149964,150000,Liked,2733725,273350000
424492,26,4139,4000,Disliked,178366,17850000
16338377,22,172763,173000,Liked,12135889,1213600000
14517879,24,10812,11000,Liked,417519,41750000
3381939,26,14008,14000,Liked,611784,61200000
8364611,10,1296838,1297000,Liked,49047086,4904700000
735894,24,16235,16000,Liked,442845,44300000
388076,24,15217,15000,Disliked,284483,28450000
24125,22,591,500,Disliked,20653,2050000
428547,26,13168,13000,Liked,368544,36850000
6281161,28,58694,58500,Liked,2247803,224800000
4098183,24,38701,38500,Liked,691671,69150000
841458,10,282651,282500,Disliked,16153586,1615350000
773534,17,38202,38000,Liked,1062482,106250000
1938542,17,53666,53500,Disliked,2545600,254550000
2965486,20,62651,62500,Disliked,1555646,155550000
5945684,24,53323,53500,Disliked,5834594,583450000
4184653,26,30886,31000,Disliked,842223,84200000
76,22,2267,2500,Disliked,433177,43300000
3773207,23,24361,24500,Disliked,717424,71750000
3470611,10,139906,140000,Disliked,16464869,1646500000
1933590,26,35256,35500,Disliked,1004127,100400000
1223237,24,4305,4500,Disliked,1884221,188400000
4041687,24,2201,2000,Disliked,247173,24700000
261252,1,8766,9000,Disliked,202469,20250000
1239690,20,6764,7000,Disliked,302764,30300000
315685,22,5186,5000,Liked,102567,10250000
646308,24,5828,6000,Liked,135673,13550000
649806,17,1232,1000,Disliked,145572,14550000
212,24,3241,3000,Disliked,354544,35450000
2426754,26,15686,15500,Liked,360681,36050000
16891766,23,12072,12000,Liked,678844,67900000
5939,22,850,1000,Liked,121107,12100000
771697,24,15538,15500,Liked,347649,34750000
102651,24,208,0,Disliked,122430,12250000
195,22,6976,7000,Liked,485011,48500000
6986049,10,61601,61500,Liked,2697625,269750000
1775098,28,6490,6500,Disliked,303997,30400000
2393423,26,27132,27000,Liked,394053,39400000
5365369,24,113565,113500,Disliked,2283599,228350000
5782193,17,4779,5000,Liked,185982,18600000
367037,20,10845,11000,Liked,197563,19750000
2208269,23,21136,21000,Disliked,464005,46400000
70992,20,980,1000,Disliked,59829,6000000
2548172,10,227543,227500,Liked,7386065,738600000
1711471,24,93565,93500,Disliked,2529592,252950000
316809,22,1773,2000,Disliked,950311,95050000
1854420,24,6554,6500,Disliked,792331,79250000
117998,20,1234,1000,Disliked,64121,6400000
806296,26,748,500,Disliked,81396,8150000
15347984,22,166203,166000,Disliked,4662349,466250000
65199,10,80257,80500,Disliked,16847281,1684750000
1370212,24,38158,38000,Disliked,7548796,754900000
1765908,1,19464,19500,Disliked,4830846,483100000
4173425,25,14963,15000,Disliked,537336,53750000
257382,22,8229,8000,Liked,207829,20800000
112513,27,1944,2000,Disliked,58867,5900000
5473617,24,93510,93500,Liked,2643186,264300000
7881782,10,153580,153500,Disliked,8873461,887350000
4744745,15,39983,40000,Liked,2481992,248200000
4594696,17,4254,4500,Disliked,460269,46050000
4742273,23,294080,294000,Liked,8596575,859650000
2397762,26,11179,11000,Liked,419059,41900000
415027,26,11958,12000,Liked,243113,24300000
4849292,22,29948,30000,Disliked,1166714,116650000
3125401,22,18364,18500,Disliked,512791,51300000
21716,17,1543,1500,Disliked,242295,24250000
10020984,26,34198,34000,Liked,1166226,116600000
192879,2,35946,36000,Disliked,13541632,1354150000
422367,23,92809,93000,Liked,3282071,328200000
7762400,1,28183,28000,Liked,1452670,145250000
4361178,24,16499,16500,Liked,898807,89900000
776338,10,2470,2500,Liked,30732,3050000
2580728,22,9195,9000,Disliked,293147,29300000
2987253,22,15613,15500,Liked,323282,32350000
10668424,28,41588,41500,Disliked,2756061,275600000
1037580,24,5294,5500,Disliked,973671,97350000
8615248,26,129862,130000,Disliked,2986752,298700000
136944,25,5349,5500,Disliked,887463,88750000
1694971,10,208580,208500,Disliked,18645354,1864550000
1880323,26,4726,4500,Liked,179341,17950000
7970883,28,36900,37000,Liked,1085467,108550000
55450,22,1016,1000,Liked,9534,950000
6126662,2,45140,45000,Disliked,2627154,262700000
6311887,27,137402,137500,Liked,3168777,316900000
7691723,10,91242,91000,Liked,6872809,687300000
3324869,28,11673,11500,Liked,473765,47400000
812529,17,11251,11500,Liked,285657,28550000
5962692,23,51704,51500,Disliked,2811001,281100000
13404542,24,52629,52500,Disliked,2133332,213350000
1313089,22,17097,17000,Disliked,588468,58850000
1777761,24,9036,9000,Disliked,651252,65150000
605962,26,14141,14000,Disliked,447857,44800000
907495,27,7050,7000,Disliked,282620,28250000
5172621,26,103571,103500,Disliked,2263567,226350000
13024931,23,38626,38500,Disliked,1370927,137100000
2113865,10,83399,83500,Disliked,7430167,743000000
1294379,24,2549,2500,Disliked,289770,29000000
566195,24,8044,8000,Disliked,1186803,118700000
511747,10,43153,43000,Disliked,7123844,712400000
564572,22,3243,3000,Disliked,130815,13100000
1008191,22,9375,9500,Liked,261186,26100000
1611797,24,101096,101000,Liked,4852705,485250000
1544650,22,16388,16500,Disliked,719632,71950000
3039260,10,18008,18000,Liked,954286,95450000
1863915,22,102397,102500,Disliked,5902581,590250000
1877616,22,8285,8500,Liked,171918,17200000
872320,24,17109,17000,Liked,888265,88850000
2304090,27,22383,22500,Liked,1004011,100400000
10284602,24,213444,213500,Liked,5540386,554050000
2553932,24,34755,35000,Liked,748554,74850000
18151443,23,224184,224000,Liked,4361950,436200000
217574,24,3710,3500,Disliked,1646939,164700000
2394521,26,22637,22500,Liked,581584,58150000
3624612,27,16990,17000,Liked,398006,39800000
1625388,22,13987,14000,Liked,482043,48200000
173659,23,45814,46000,Liked,1157890,115800000
240679,10,139298,139500,Liked,6572052,657200000
674603,10,101839,102000,Liked,9831308,983150000
476266,22,3024,3000,Liked,56347,5650000
641170,26,6622,6500,Liked,110238,11000000
877471,26,10163,10000,Liked,174960,17500000
1131483,10,583020,583000,Disliked,59806403,5980650000
723035,10,571444,571500,Disliked,114542948,11454300000
7798864,24,28240,28000,Liked,389605,38950000
754187,25,8241,8000,Disliked,2721048,272100000
926774,24,245097,245000,Liked,9994841,999500000
77780,23,3642,3500,Liked,75602,7550000
633702,22,4180,4000,Disliked,166856,16700000
8322364,22,20312,20500,Disliked,1603347,160350000
1848049,10,56256,56500,Liked,2051257,205150000
3861010,25,2148,2000,Disliked,523806,52400000
97741,10,9420,9500,Disliked,769053,76900000
475728,22,3104,3000,Disliked,67018,6700000
1424328,24,18901,19000,Disliked,648140,64800000
592235,22,3380,3500,Liked,54694,5450000
143313,20,4833,5000,Disliked,322611,32250000
2312096,24,2403,2500,Disliked,2387306,238750000
3543627,2,39939,40000,Liked,1282419,128250000
26147536,24,76407,76500,Liked,5975074,597500000
2588937,26,36225,36000,Liked,641635,64150000
182598,24,5127,5000,Disliked,472762,47300000
601179,26,8580,8500,Liked,174947,17500000
94731,22,3136,3000,Liked,33713,3350000
24931,20,1633,1500,Disliked,124777,12500000
450473,10,6598,6500,Disliked,706925,70700000
2594693,20,77119,77000,Liked,2458327,245850000
1474166,26,4708,4500,Liked,162270,16250000
2309566,27,10699,10500,Disliked,559654,55950000
2618665,10,18102,18000,Disliked,1440431,144050000
1285752,19,11854,12000,Disliked,668647,66850000
51848,10,28934,29000,Disliked,1589459,158950000
1572137,1,448390,448500,Disliked,40489181,4048900000
7811761,26,64525,64500,Liked,1793538,179350000
1111485,17,3162,3000,Liked,187759,18800000
1477945,24,12080,12000,Liked,205296,20550000
673695,10,6428,6500,Disliked,446062,44600000
2221842,25,1772,2000,Disliked,557523,55750000
24650,1,3318,3500,Disliked,1619685,161950000
11986407,10,242450,242500,Liked,5820287,582050000
1277029,26,5055,5000,Liked,140827,14100000
778399,22,6291,6500,Liked,194941,19500000
3869903,26,182431,182500,Liked,6695259,669550000
2242222,28,90685,90500,Disliked,3527692,352750000
2112,10,20094,20000,Liked,2079867,208000000
282,20,975,1000,Disliked,1000943,100100000
584143,17,139472,139500,Liked,8099560,809950000
1966824,28,13177,13000,Disliked,1004839,100500000
13693854,23,43773,44000,Liked,2491491,249150000
628425,26,5216,5000,Liked,77851,7800000
2042781,10,32665,32500,Disliked,1327375,132750000
258683,26,27236,27000,Liked,1273290,127350000
463514,24,1177551,1177500,Disliked,46155254,4615550000
2601475,24,758861,759000,Disliked,50692700,5069250000
2722,25,32679,32500,Disliked,5091318,509150000
14517885,24,483358,483500,Liked,17220435,1722050000
2548695,22,228111,228000,Liked,4101858,410200000
2774595,24,107523,107500,Disliked,4836871,483700000
7092234,20,59769,60000,Liked,1421298,142150000
456144,26,5391,5500,Disliked,261206,26100000
1729266,19,13784,14000,Disliked,753701,75350000
1880323,26,4358,4500,Liked,151927,15200000
877471,26,12438,12500,Disliked,375479,37550000
16891768,23,23389,23500,Liked,2105707,210550000
3155777,25,1297,1500,Disliked,385049,38500000
12252065,23,61373,61500,Disliked,3704828,370500000
2174402,23,10382,10500,Disliked,1025386,102550000
43692,10,8391,8500,Liked,825651,82550000
762520,24,859,1000,Disliked,181333,18150000
2491931,28,21482,21500,Liked,381752,38200000
13877152,24,55000,55000,Liked,1363582,136350000
647304,10,83269,83500,Liked,2484030,248400000
1027979,10,20642,20500,Liked,316485,31650000
626524,24,22894,23000,Disliked,753557,75350000
7561815,24,66936,67000,Liked,1524402,152450000
14636967,10,29195,29000,Liked,298394,29850000
1348137,26,44859,45000,Disliked,3724266,372450000
841458,10,282651,282500,Disliked,16153704,1615350000
549848,22,2935,3000,Liked,61457,6150000
2681455,22,57923,58000,Liked,1191442,119150000
3470612,10,139907,140000,Disliked,16465032,1646500000
424492,26,4139,4000,Disliked,178366,17850000
5418878,24,351249,351000,Disliked,32973460,3297350000
6986049,10,62758,63000,Liked,1564943,156500000
4170195,23,78970,79000,Liked,1927046,192700000
3924937,26,75781,76000,Liked,1309299,130950000
10513615,24,62648,62500,Disliked,2222117,222200000
735894,24,3601,3500,Liked,106678,10650000
1625388,22,14090,14000,Disliked,583210,58300000
2512015,26,22989,23000,Liked,742372,74250000
8364611,10,1296838,1297000,Liked,49047086,4904700000
428547,26,13168,13000,Liked,368544,36850000
3381940,26,14008,14000,Liked,611784,61200000
4898889,22,75525,75500,Liked,1790594,179050000
5102486,22,161403,161500,Liked,4215195,421500000
6281161,28,58694,58500,Liked,2247808,224800000
8217382,23,149964,150000,Liked,2733785,273400000
2524898,24,3171,3000,Disliked,107729,10750000
261252,1,8766,9000,Disliked,202469,20250000
10745977,24,198351,198500,Liked,9343143,934300000
9307143,10,35923,36000,Liked,1064171,106400000
388076,24,15217,15000,Disliked,284483,28450000
16338378,22,172763,173000,Liked,12135911,1213600000
3063433,26,42758,43000,Liked,708764,70900000
3088776,23,84090,84000,Liked,1523994,152400000
4098182,24,38701,38500,Liked,691671,69150000
773535,17,38202,38000,Liked,1062482,106250000
314,1,115,0,Disliked,31287,3150000
1938542,17,53666,53500,Disliked,2545611,254550000
315685,22,5186,5000,Liked,102567,10250000
4041688,24,2201,2000,Disliked,247173,24700000
1239692,20,6764,7000,Disliked,302764,30300000
2965485,20,62651,62500,Disliked,1555646,155550000
3773206,23,24361,24500,Disliked,717424,71750000
226532,23,12949,13000,Liked,275950,27600000
1933590,26,35256,35500,Disliked,1004136,100400000
3668891,26,12398,12500,Disliked,453659,45350000
1148334,26,13339,13500,Liked,285322,28550000
13404544,24,20787,21000,Disliked,1136622,113650000
82022,10,8600,8500,Disliked,875284,87550000
1223237,24,4305,4500,Disliked,1884224,188400000
4184654,26,30886,31000,Disliked,842223,84200000
5945687,24,53323,53500,Disliked,5834594,583450000
1842918,24,31265,31500,Liked,374085,37400000
649806,17,1232,1000,Disliked,145572,14550000
645316,17,23424,23500,Liked,620301,62050000
24125,22,591,500,Disliked,20653,2050000
646308,24,5828,6000,Liked,135673,13550000
76,22,2267,2500,Disliked,433177,43300000
316810,22,1773,2000,Disliked,950311,95050000
2239617,20,34943,35000,Disliked,819618,81950000
2426753,26,15686,15500,Liked,360681,36050000
13013,22,427,500,Liked,3689,350000
212,24,3241,3000,Disliked,354544,35450000
170639,17,9456,9500,Liked,607933,60800000
1775101,28,6490,6500,Disliked,303997,30400000
771698,24,15538,15500,Liked,347653,34750000
195,22,6976,7000,Liked,485015,48500000
2393424,26,27132,27000,Liked,394053,39400000
5365382,24,113565,113500,Disliked,2283615,228350000
5939,22,850,1000,Liked,121107,12100000
102651,24,208,0,Disliked,122430,12250000
2548171,10,227543,227500,Liked,7386065,738600000
1214,22,44,0,Disliked,9074,900000
2208270,23,21136,21000,Disliked,464005,46400000
367037,20,10845,11000,Liked,197563,19750000
117998,20,1234,1000,Disliked,64121,6400000
15347992,22,166203,166000,Disliked,4662349,466250000
1711471,24,93565,93500,Disliked,2529627,252950000
1854420,24,6554,6500,Disliked,792331,79250000
5782193,17,4779,5000,Liked,185982,18600000
1370216,24,38158,38000,Disliked,7548796,754900000
70992,20,980,1000,Disliked,59829,6000000
806297,26,748,500,Disliked,81396,8150000
257382,22,8229,8000,Liked,207829,20800000
1765909,1,19464,19500,Disliked,4830853,483100000
5473619,24,93510,93500,Liked,2643198,264300000
363430,10,20906,21000,Disliked,1765468,176550000
2397761,26,11179,11000,Liked,419059,41900000
112513,27,1944,2000,Disliked,58867,5900000
4742275,23,294080,294000,Liked,8596755,859700000
4744744,15,39983,40000,Liked,2481992,248200000
4849294,22,29948,30000,Disliked,1166714,116650000
7881783,10,153580,153500,Disliked,8873461,887350000
4594702,17,4254,4500,Disliked,460269,46050000
776338,10,2470,2500,Liked,30732,3050000
3125401,22,18364,18500,Disliked,512791,51300000
10020984,26,34198,34000,Liked,1166227,116600000
192879,2,35946,36000,Disliked,13541632,1354150000
