SubCount,Category,LikeCount,LikeCountRounded,LikedOrDisliked,ViewCount,ViewCountRounded
29737295,23,3687112,3687000,Liked,13500785,1350100000
29737295,23,2074466,2074500,Liked,9472800,947300000
29737295,23,1954803,1955000,Liked,7562994,756300000
29737295,23,1658637,1658500,Liked,9687324,968750000
29737295,23,3733486,3733500,Liked,41830115,4183000000
29737295,23,747812,748000,Liked,6362000,636200000
29737295,23,576411,576500,Liked,3753071,375300000
29737295,23,2639892,2640000,Liked,13183210,1318300000
29737295,23,1716619,1716500,Liked,7295123,729500000
29737295,23,1359009,1359000,Liked,9175252,917550000
29737295,23,1053097,1053000,Liked,5820788,582100000
29737295,23,3189151,3189000,Liked,19773062,1977300000
29737295,23,2709320,2709500,Liked,12617086,1261700000
29737295,23,1597755,1598000,Liked,8544744,854450000
29737295,23,2484417,2484500,Liked,25175293,2517550000
29737295,23,3158397,3158500,Liked,14206780,1420700000
29737295,23,1112501,1112500,Liked,5701167,570100000
29737295,23,1710323,1710500,Liked,10194724,1019450000
29737295,23,1594855,1595000,Liked,12004179,1200400000
29737295,23,1892293,1892500,Liked,12667769,1266800000
29737295,23,3452997,3453000,Liked,50381212,5038100000
29737295,23,1624028,1624000,Liked,12877843,1287800000
29737295,23,1548358,1548500,Liked,8939275,893950000
29737295,23,3223750,3224000,Liked,33801362,3380150000
29737295,23,1809234,1809000,Liked,14550940,1455100000
29737295,23,983549,983500,Liked,6500950,650100000
29737295,23,908165,908000,Liked,4288042,428800000
29737295,23,1604986,1605000,Liked,23346855,2334700000
29737295,23,1597743,1597500,Liked,12092703,1209250000
29737295,23,2307948,2308000,Liked,12106934,1210700000
29737295,23,2205332,2205500,Liked,16525104,1652500000
29737295,23,1834270,1834500,Liked,11906111,1190600000
29737295,23,3855668,3855500,Liked,36417732,3641750000
29737295,23,1588930,1589000,Liked,11544702,1154450000
29737295,23,2250350,2250500,Liked,43451247,4345100000
28858021,10,11085,11000,Disliked,218285,21850000
28858021,10,17597,17500,Disliked,612880,61300000
28858021,10,6684,6500,Disliked,129416,12950000
28858021,10,251773,252000,Disliked,12600929,1260100000
28858021,10,2721,2500,Liked,89698,8950000
28858021,10,3981,4000,Liked,101214,10100000
28858021,10,3866,4000,Liked,103359,10350000
28858021,10,1875,2000,Disliked,94312,9450000
28858021,10,612,500,Liked,14561,1450000
28858021,10,654,500,Liked,13553,1350000
28858021,10,676,500,Liked,19935,2000000
28858021,10,5263,5500,Liked,346804,34700000
28858021,10,4467,4500,Liked,219868,22000000
28858021,10,2260,2500,Liked,68050,6800000
28858021,10,5425,5500,Liked,422150,42200000
28858021,10,14011,14000,Liked,1403246,140300000
28858021,10,2603,2500,Liked,124993,12500000
28858021,10,2452,2500,Liked,63469,6350000
28858021,10,2410,2500,Liked,110172,11000000
28858021,10,3988,4000,Liked,163323,16350000
28858021,10,8089,8000,Liked,365468,36550000
28858021,10,3333,3500,Liked,162566,16250000
28858021,10,47486,47500,Disliked,5296480,529650000
28858021,10,16045,16000,Disliked,3922448,392250000
28858021,10,4869,5000,Liked,141666,14150000
28858021,10,2474,2500,Disliked,79635,7950000
28858021,10,3762,4000,Liked,253150,25300000
28858021,10,10643,10500,Liked,1079384,107950000
28858021,10,4241,4000,Liked,231225,23100000
28858021,10,2253,2500,Liked,91401,9150000
28858021,10,3694,3500,Liked,112209,11200000
28858021,10,2801,3000,Disliked,168852,16900000
28858021,10,3142,3000,Liked,963028,96300000
28858021,10,4094,4000,Liked,270978,27100000
28858021,10,91530,91500,Disliked,8526615,852650000
28858021,10,6622,6500,Liked,139935,14000000
28858021,10,6606,6500,Liked,662301,66250000
28858021,10,6390,6500,Liked,271715,27150000
28858021,10,21518,21500,Liked,1173235,117300000
28858021,10,4045,4000,Liked,219182,21900000
28858021,10,7298,7500,Disliked,1040498,104050000
28858021,10,6086,6000,Disliked,653444,65350000
28858021,10,4991,5000,Liked,309925,31000000
28858021,10,488049,488000,Disliked,58537866,5853800000
28858021,10,76329,76500,Disliked,11610706,1161050000
28858021,10,165158,165000,Disliked,18032827,1803300000
28858021,10,862,1000,Disliked,183756,18400000
28858021,10,867,1000,Disliked,99252,9950000
28858021,10,7871,8000,Liked,712743,71250000
28373508,10,2480694,2480500,Disliked,186522625,18652250000
28373508,10,2487380,2487500,Disliked,158925541,15892550000
28373508,10,249366,249500,Disliked,7411858,741200000
28373508,10,822686,822500,Disliked,49115500,4911550000
28373508,10,2599761,2600000,Disliked,201405487,20140550000
28373508,10,977123,977000,Disliked,85290866,8529100000
28373508,10,7583963,7584000,Disliked,921005761,92100600000
28373508,10,1753744,1753500,Disliked,101726157,10172600000
28373508,10,61385,61500,Disliked,2681609,268150000
28373508,10,118630,118500,Disliked,4595083,459500000
28373508,10,18323,18500,Disliked,653515,65350000
28373508,10,3205704,3205500,Disliked,479043193,47904300000
28373508,10,738791,739000,Disliked,78058687,7805850000
28373508,10,164579,164500,Disliked,6950239,695000000
28373508,10,1434243,1434000,Disliked,135991533,13599150000
28373508,10,3107283,3107500,Disliked,610144773,61014500000
28373508,10,5847294,5847500,Disliked,1206545249,1.21E+11
28373508,10,2355356,2355500,Disliked,536510685,53651050000
28373508,10,8027724,8027500,Disliked,2299741633,2.30E+11
28373508,10,70465,70500,Disliked,10040111,1004000000
28373508,10,47579,47500,Disliked,6273628,627350000
28373508,10,36910,37000,Disliked,4005367,400550000
28373508,10,52000,52000,Disliked,7685640,768550000
28373508,10,45475,45500,Disliked,5825010,582500000
28373508,10,44520,44500,Disliked,4802202,480200000
28373508,10,102334,102500,Disliked,14518594,1451850000
28373508,10,63113,63000,Disliked,9274799,927500000
28373508,10,7420817,7421000,Disliked,2567792649,2.57E+11
28373508,10,14025,14000,Disliked,1471035,147100000
28373508,10,245903,246000,Disliked,36539421,3653950000
28373508,10,799862,800000,Disliked,146836387,14683650000
28373508,10,1960230,1960000,Disliked,269163791,26916400000
28373508,10,2047314,2047500,Disliked,475099454,47509950000
28373508,10,2321611,2321500,Disliked,403153440,40315350000
28373508,10,12431,12500,Disliked,1213771,121400000
28373508,10,69873,70000,Disliked,9320602,932050000
28373508,10,47711,47500,Disliked,5487189,548700000
28373508,10,83020,83000,Disliked,12363766,1236400000
28373508,10,30760,31000,Disliked,2792206,279200000
28373508,10,32620,32500,Disliked,3401199,340100000
28373508,10,46823,47000,Disliked,5533156,553300000
28373508,10,11311,11500,Disliked,1018514,101850000
28373508,10,9496,9500,Disliked,799647,79950000
28373508,10,15433,15500,Disliked,1735071,173500000
28373508,10,5810,6000,Disliked,630822,63100000
28373508,10,9437,9500,Disliked,759456,75950000
28373508,10,8763,9000,Disliked,744407,74450000
28373508,10,15421,15500,Disliked,3513129,351300000
28373508,10,833842,834000,Disliked,153857205,15385700000
28163980,20,686366,686500,Disliked,15674039,1567400000
28163980,20,826634,826500,Disliked,15359153,1535900000
28163980,23,889394,889500,Disliked,17994639,1799450000
28163980,20,494808,495000,Disliked,10503053,1050300000
28163980,24,905310,905500,Disliked,17017937,1701800000
28163980,20,681035,681000,Disliked,12954845,1295500000
28163980,20,687741,687500,Liked,8391099,839100000
28163980,24,800245,800000,Disliked,15521545,1552150000
28163980,20,902913,903000,Disliked,20648231,2064800000
28163980,20,1257788,1258000,Disliked,20468628,2046850000
28163980,20,434318,434500,Disliked,8196882,819700000
28163980,24,388079,388000,Disliked,9676049,967600000
28163980,20,1279615,1279500,Disliked,15544543,1554450000
28163980,20,593345,593500,Disliked,12667667,1266750000
28163980,20,731979,732000,Disliked,18889747,1888950000
28163980,20,762713,762500,Disliked,12893763,1289400000
28163980,24,650073,650000,Disliked,11371183,1137100000
28163980,24,739701,739500,Liked,12142000,1214200000
28163980,20,642872,643000,Disliked,10758750,1075900000
28163980,20,497735,497500,Disliked,11094367,1109450000
28163980,20,581008,581000,Disliked,12942573,1294250000
28163980,20,703513,703500,Disliked,16489647,1648950000
28163980,20,522698,522500,Disliked,11194424,1119450000
28163980,24,674555,674500,Liked,9593420,959350000
28163980,24,546438,546500,Liked,7199004,719900000
28163980,20,749259,749500,Liked,16873960,1687400000
28163980,24,749419,749500,Disliked,12165617,1216550000
28163980,24,784198,784000,Disliked,21650872,2165100000
28163980,20,422988,423000,Disliked,8239604,823950000
28163980,24,1323777,1324000,Disliked,24559901,2456000000
28163980,24,738335,738500,Disliked,15614536,1561450000
28163980,24,976975,977000,Disliked,13442297,1344250000
28163980,24,982216,982000,Disliked,19131468,1913150000
28163980,20,669062,669000,Disliked,11198480,1119850000
28163980,20,469457,469500,Disliked,9428202,942800000
28163980,20,1038603,1038500,Liked,14310838,1431100000
28163980,20,1421747,1421500,Liked,20240959,2024100000
28163980,20,656787,657000,Disliked,8060015,806000000
28163980,20,856121,856000,Liked,16779895,1678000000
28163980,24,1207297,1207500,Disliked,19887516,1988750000
28163980,20,685453,685500,Liked,15482444,1548250000
28163980,23,983739,983500,Disliked,20423898,2042400000
28163980,20,657570,657500,Disliked,12576329,1257650000
28163980,20,827185,827000,Disliked,18847503,1884750000
28163980,20,1169288,1169500,Disliked,23716153,2371600000
28163980,20,949091,949000,Disliked,29379009,2937900000
28163980,20,412495,412500,Disliked,9152414,915250000
28163980,20,1035991,1036000,Liked,17996027,1799600000
28163980,20,1120932,1121000,Disliked,41129780,4113000000
27574624,10,50098,50000,Liked,606825,60700000
27574624,10,35179,35000,Liked,279034,27900000
27574624,10,34834,35000,Liked,400198,40000000
27574624,10,50015,50000,Liked,811536,81150000
27574624,10,69212,69000,Liked,1152788,115300000
27574624,10,51305,51500,Liked,1062259,106250000
27574624,10,66738,66500,Liked,744789,74500000
27574624,10,54886,55000,Liked,484271,48450000
27574624,10,58494,58500,Liked,489461,48950000
27574624,10,84039,84000,Liked,952888,95300000
27574624,10,65866,66000,Liked,1076053,107600000
27574624,10,20788,21000,Liked,310975,31100000
27574624,10,16413,16500,Liked,263406,26350000
27574624,10,34852,35000,Liked,509802,51000000
27574624,10,35736,35500,Liked,473145,47300000
27574624,10,15307,15500,Liked,251977,25200000
27574624,10,16468,16500,Liked,290140,29000000
27574624,10,22556,22500,Liked,418380,41850000
27574624,10,22349,22500,Liked,367492,36750000
27574624,10,168101,168000,Liked,10121827,1012200000
27574624,10,13248,13000,Liked,231492,23150000
27574624,10,12943,13000,Liked,244266,24450000
27574624,10,14215,14000,Liked,244819,24500000
27574624,10,9458,9500,Liked,157369,15750000
27574624,10,8228,8000,Liked,139043,13900000
27574624,10,158195,158000,Liked,12424418,1242450000
27574624,10,11119,11000,Liked,199000,19900000
27574624,10,9892,10000,Liked,174943,17500000
27574624,10,41239,41000,Liked,3278026,327800000
27574624,10,53907,54000,Liked,3363338,336350000
27574624,10,12395,12500,Liked,276217,27600000
27574624,10,15160,15000,Liked,306546,30650000
27574624,10,53640,53500,Liked,801221,80100000
27574624,10,33704,33500,Liked,323124,32300000
27574624,10,523282,523500,Liked,50965079,5096500000
27574624,10,37430,37500,Liked,951212,95100000
27574624,10,30598,30500,Liked,471000,47100000
27574624,10,355225,355000,Liked,30082615,3008250000
27239100,24,378,500,Disliked,44973,4500000
27239100,24,4355,4500,Disliked,204235,20400000
27239100,24,8657,8500,Disliked,611167,61100000
27239100,24,156462,156500,Disliked,5502160,550200000
27239100,24,30487,30500,Disliked,1101864,110200000
27239100,24,3606253,3606500,Disliked,196308718,19630850000
27239100,24,1524,1500,Disliked,120061,12000000
27239100,24,28499,28500,Disliked,1037550,103750000
27239100,24,345,500,Disliked,100925,10100000
27239100,24,245,0,Disliked,146482,14650000
27239100,24,3719,3500,Disliked,166729,16650000
27239100,24,767,1000,Disliked,197627,19750000
27239100,24,14894,15000,Disliked,416888,41700000
27239100,24,295,500,Disliked,63850,6400000
27239100,24,2206,2000,Disliked,654964,65500000
27239100,24,2835,3000,Disliked,186159,18600000
27239100,24,1131,1000,Disliked,270954,27100000
27239100,24,208659,208500,Disliked,6398300,639850000
27239100,24,4528,4500,Disliked,1389855,139000000
27239100,24,730,500,Disliked,438093,43800000
27239100,24,143271,143500,Disliked,17071200,1707100000
27239100,24,4428,4500,Disliked,1525276,152550000
27239100,24,2282,2500,Disliked,394214,39400000
27239100,24,30006,30000,Disliked,3475309,347550000
27239100,24,2384,2500,Disliked,91121,9100000
27239100,24,54527,54500,Disliked,4753510,475350000
27239100,24,3997,4000,Disliked,744526,74450000
27239100,24,150766,151000,Disliked,7270882,727100000
27239100,25,51550,51500,Disliked,5499745,549950000
27239100,25,26419,26500,Disliked,1616853,161700000
27239100,25,3406162,3406000,Disliked,220015723,22001550000
27239100,25,3910,4000,Disliked,972847,97300000
27239100,25,8699,8500,Disliked,1845788,184600000
27239100,25,49611,49500,Disliked,2981653,298150000
27239100,25,269,500,Disliked,109735,10950000
27239100,25,922,1000,Disliked,171650,17150000
27239100,25,5089,5000,Disliked,1001689,100150000
27239100,25,4261,4500,Disliked,573296,57350000
27239100,25,11171,11000,Disliked,832631,83250000
27239100,25,516,500,Disliked,147922,14800000
27239100,25,230906,231000,Disliked,9978676,997850000
27239100,25,8186,8000,Disliked,1962812,196300000
27239100,25,3544,3500,Disliked,923068,92300000
27239100,25,3664,3500,Disliked,1031795,103200000
27239100,25,4069,4000,Disliked,1122542,112250000
27239100,25,2848,3000,Disliked,627664,62750000
27239100,25,3892,4000,Disliked,750978,75100000
26882829,10,1170613,1170500,Disliked,87375014,8737500000
26882829,10,108886,109000,Disliked,6647120,664700000
26882829,10,3271,3500,Disliked,8307,850000
26882829,10,4464,4500,Disliked,12030,1200000
26882829,10,3502,3500,Disliked,5799,600000
26882829,10,3760516,3760500,Disliked,449367555,44936750000
26882829,10,64724,64500,Disliked,1281679,128150000
26882829,10,154935,155000,Disliked,6917882,691800000
26882829,10,1092273,1092500,Disliked,82266059,8226600000
26882829,10,148799,149000,Disliked,8296933,829700000
26882829,10,39299,39500,Disliked,2084749,208450000
26882829,10,40892,41000,Disliked,1888442,188850000
26882829,10,28255,28500,Disliked,1228956,122900000
26882829,10,30885,31000,Disliked,1061779,106200000
26882829,10,77562,77500,Disliked,5348748,534850000
26882829,10,31976,32000,Disliked,1581762,158200000
26882829,10,75876,76000,Disliked,4709180,470900000
26882829,10,53930,54000,Disliked,2431475,243150000
26882829,10,34956,35000,Disliked,1719344,171950000
26882829,10,145948,146000,Disliked,10582624,1058250000
26882829,10,36491,36500,Disliked,1727620,172750000
26882829,10,60038,60000,Disliked,4146157,414600000
26882829,10,225734,225500,Disliked,18071879,1807200000
26882829,10,236824,237000,Disliked,16769702,1676950000
26882829,10,95036,95000,Disliked,6455687,645550000
26882829,10,761022,761000,Disliked,75381775,7538200000
26882829,10,3017375,3017500,Disliked,497271317,49727150000
26882829,10,266990,267000,Disliked,20601394,2060150000
26882829,10,51183,51000,Disliked,2545266,254550000
26882829,10,39099,39000,Disliked,1738256,173850000
26882829,10,189640,189500,Disliked,9215871,921600000
26882829,10,3115330,3115500,Disliked,491869463,49186950000
26882829,10,928186,928000,Disliked,84033594,8403350000
26882829,10,54426,54500,Disliked,1309480,130950000
26882829,10,1438502,1438500,Disliked,151142437,15114250000
26882829,10,615751,616000,Disliked,33634865,3363500000
26882829,10,101911,102000,Disliked,7209399,720950000
26882829,10,131272,131500,Disliked,11010436,1101050000
26882829,10,66470,66500,Disliked,4256581,425650000
26882829,10,72032,72000,Disliked,5089806,509000000
26882829,10,111427,111500,Disliked,6887748,688750000
26882829,10,59726,59500,Disliked,5634262,563450000
26882829,10,2350213,2350000,Disliked,673939616,67393950000
26882829,10,131217,131000,Disliked,12791764,1279200000
26882829,10,47922,48000,Disliked,6736900,673700000
26882829,10,23700,23500,Disliked,3353324,335350000
26882829,10,506414,506500,Disliked,67900703,6790050000
26882829,10,983797,984000,Disliked,265587641,26558750000
26882829,10,7233802,7234000,Disliked,2328013191,2.33E+11
26785905,10,242599,242500,Disliked,8215367,821550000
26785905,10,69703,69500,Disliked,1901621,190150000
26785905,10,1783885,1784000,Disliked,100379253,10037950000
26785905,10,56378,56500,Liked,933965,93400000
26785905,10,124853,125000,Disliked,2658364,265850000
26785905,10,63489,63500,Liked,1666111,166600000
26785905,10,958502,958500,Disliked,48882935,4888300000
26785905,10,134345,134500,Disliked,5157503,515750000
26785905,10,1655241,1655000,Disliked,132674793,13267500000
26785905,10,450690,450500,Disliked,19870430,1987050000
26785905,10,313930,314000,Disliked,7952139,795200000
26785905,10,1177971,1178000,Disliked,58672683,5867250000
26785905,10,123399,123500,Liked,4152196,415200000
26785905,10,245216,245000,Disliked,11296974,1129700000
26785905,10,112642,112500,Disliked,6141922,614200000
26785905,10,678209,678000,Disliked,44766701,4476650000
26785905,10,336897,337000,Disliked,24259229,2425900000
26785905,10,364228,364000,Disliked,40377550,4037750000
26785905,10,320171,320000,Disliked,37825880,3782600000
26785905,10,45804,46000,Disliked,2690127,269000000
26785905,10,67119,67000,Disliked,3320284,332050000
26785905,10,452020,452000,Disliked,44300525,4430050000
26785905,10,55985,56000,Liked,2630847,263100000
26785905,10,34293,34500,Disliked,2702612,270250000
26785905,10,1308350,1308500,Disliked,182576275,18257650000
26785905,10,106306,106500,Disliked,8773086,877300000
26785905,10,169452,169500,Disliked,12358454,1235850000
26785905,10,45441,45500,Liked,2287169,228700000
26785905,10,223753,224000,Disliked,19301464,1930150000
26785905,10,165356,165500,Liked,12474420,1247450000
26785905,10,892696,892500,Disliked,104166724,10416650000
26785905,10,68769,69000,Liked,4217815,421800000
26785905,10,93108,93000,Disliked,4400175,440000000
26785905,10,3154953,3155000,Disliked,582946211,58294600000
26785905,10,76450,76500,Disliked,4704041,470400000
26785905,10,7354292,7354500,Disliked,709471025,70947100000
26785905,10,60096,60000,Disliked,4145823,414600000
26785905,10,63139,63000,Disliked,3642269,364250000
26785905,10,655726,655500,Disliked,87199007,8719900000
26785905,10,1182938,1183000,Disliked,145248595,14524850000
26785905,10,45046,45000,Disliked,1792939,179300000
26785905,10,35296,35500,Liked,2815874,281600000
26785905,10,1557927,1558000,Disliked,220474910,22047500000
26785905,10,332676,332500,Disliked,33201604,3320150000
26785905,10,14253,14500,Disliked,1834446,183450000
26785905,10,1452861,1453000,Disliked,249229149,24922900000
26785905,10,34862,35000,Liked,4691102,469100000
26785905,10,33860,34000,Liked,3374636,337450000
26785905,10,252791,253000,Disliked,49864770,4986500000
26690486,10,250063,250000,Disliked,19079618,1907950000
26690486,10,232496,232500,Liked,14471969,1447200000
26690486,10,241557,241500,Disliked,12286303,1228650000
26690486,10,37729,37500,Disliked,1872778,187300000
26690486,10,526476,526500,Disliked,48385589,4838550000
26690486,10,72545,72500,Disliked,5236394,523650000
26690486,10,78422,78500,Disliked,5761895,576200000
26690486,10,1922195,1922000,Disliked,175430119,17543000000
26690486,10,1109450,1109500,Disliked,167913880,16791400000
26690486,10,616446,616500,Disliked,78053467,7805350000
26690486,10,5549934,5550000,Disliked,999108384,99910850000
26690486,10,237703,237500,Disliked,27062519,2706250000
26690486,10,90664,90500,Disliked,11443239,1144300000
26690486,10,2056860,2057000,Disliked,129445454,12944550000
26690486,10,243700,243500,Disliked,26115312,2611550000
26690486,10,7007,7000,Disliked,240745,24050000
26690486,10,19351,19500,Disliked,2028926,202900000
26690486,10,608187,608000,Disliked,77369111,7736900000
26690486,10,479357,479500,Disliked,70073954,7007400000
26690486,10,33894,34000,Disliked,3137042,313700000
26690486,10,1806324,1806500,Disliked,391123044,39112300000
26690486,10,46654,46500,Disliked,4738339,473850000
26690486,10,23346,23500,Disliked,2497947,249800000
26690486,10,1152664,1152500,Disliked,224193271,22419350000
26690486,10,40508,40500,Disliked,4347203,434700000
26690486,10,1200333,1200500,Disliked,277100380,27710050000
26690486,10,2643885,2644000,Disliked,698265689,69826550000
26690486,10,187860,188000,Disliked,31982869,3198300000
26690486,10,75298,75500,Disliked,13748238,1374800000
26690486,10,4510859,4511000,Disliked,1180666099,1.18E+11
26690486,10,392992,393000,Disliked,65571824,6557200000
26690486,10,244210,244000,Disliked,62367622,6236750000
26690486,10,38974,39000,Disliked,4461949,446200000
26690486,10,7327,7500,Disliked,1399766,140000000
26690486,10,3863,4000,Disliked,681942,68200000
26690486,10,4672,4500,Disliked,1214486,121450000
26690486,10,20637,20500,Disliked,4175858,417600000
26690486,10,1678701,1678500,Disliked,404284553,40428450000
26690486,10,27973,28000,Disliked,6603926,660400000
26690486,10,903238,903000,Disliked,204374930,20437500000
26690486,10,153275,153500,Disliked,33084813,3308500000
26690486,10,142478,142500,Disliked,46362149,4636200000
26690486,10,41799,42000,Disliked,10043353,1004350000
26690486,10,95605,95500,Disliked,22596559,2259650000
26690486,10,213939,214000,Disliked,61509687,6150950000
26690486,10,42666,42500,Disliked,10415843,1041600000
26690486,10,46017,46000,Disliked,9500347,950050000
26690486,10,59881,60000,Disliked,12187777,1218800000
26690486,10,41753,42000,Disliked,10274530,1027450000
218394,24,735,500,Disliked,137640,13750000
218394,24,303,500,Disliked,50986,5100000
218394,24,85,0,Disliked,19615,1950000
218394,24,67,0,Disliked,13048,1300000
218394,24,95,0,Disliked,15970,1600000
218394,24,929,1000,Disliked,324572,32450000
218394,24,99,0,Disliked,21345,2150000
218394,24,112,0,Disliked,16877,1700000
218394,24,138,0,Disliked,20760,2100000
218394,24,162,0,Disliked,24985,2500000
218394,24,1021,1000,Disliked,226496,22650000
218394,24,131,0,Disliked,22767,2300000
218394,24,200,0,Disliked,30517,3050000
218394,24,218,0,Disliked,26184,2600000
218394,24,115,0,Disliked,18604,1850000
26650795,24,204326,204500,Liked,1911216,191100000
26650795,24,218404,218500,Disliked,1912318,191250000
26650795,24,106440,106500,Liked,1533650,153350000
26650795,24,151694,151500,Liked,1722938,172300000
26650795,24,100475,100500,Liked,1339366,133950000
26650795,24,115209,115000,Liked,1861444,186150000
26650795,24,227685,227500,Disliked,2021890,202200000
26650795,24,286423,286500,Liked,3699993,370000000
26650795,24,151610,151500,Liked,2463518,246350000
26650795,24,152290,152500,Liked,1670075,167000000
26650795,24,150190,150000,Liked,1329301,132950000
26650795,24,141355,141500,Liked,1976308,197650000
26650795,24,118821,119000,Liked,1270689,127050000
26650795,24,156100,156000,Liked,1953837,195400000
26650795,24,129365,129500,Liked,1995395,199550000
26650795,20,146872,147000,Disliked,3278882,327900000
26650795,24,199036,199000,Liked,2730989,273100000
26650795,10,375219,375000,Liked,3547094,354700000
26650795,24,158280,158500,Liked,1875448,187550000
26650795,24,181791,182000,Liked,2888145,288800000
26650795,20,114714,114500,Disliked,2084777,208500000
26650795,24,220556,220500,Disliked,3058144,305800000
26650795,24,129633,129500,Disliked,2163385,216350000
26650795,24,100068,100000,Liked,1887887,188800000
26650795,24,148301,148500,Disliked,2520399,252050000
26650795,24,70914,71000,Disliked,1345707,134550000
26650795,24,158665,158500,Liked,2777431,277750000
26650795,24,140487,140500,Disliked,2152624,215250000
26650795,24,160060,160000,Liked,2605438,260550000
26650795,20,112042,112000,Disliked,2364143,236400000
26650795,24,106396,106500,Liked,1399102,139900000
26650795,24,216647,216500,Liked,3696153,369600000
26650795,24,69170,69000,Liked,1077094,107700000
26650795,24,116712,116500,Liked,1601237,160100000
26650795,24,86625,86500,Liked,1264712,126450000
26650795,20,123852,124000,Liked,2158262,215850000
26650795,24,381972,382000,Disliked,5429235,542900000
26650795,24,223209,223000,Liked,2179990,218000000
26650795,24,137761,138000,Liked,2398511,239850000
26650795,24,86262,86500,Liked,828906,82900000
26650795,24,125790,126000,Liked,1854673,185450000
26650795,24,173091,173000,Disliked,2022410,202250000
26650795,24,278802,279000,Liked,1882727,188250000
26650795,24,103521,103500,Disliked,1498899,149900000
26650795,24,129385,129500,Liked,1774481,177450000
26650795,24,170138,170000,Liked,2350371,235050000
26650795,24,156735,156500,Liked,1903083,190300000
26650795,24,288649,288500,Disliked,5367841,536800000
26650795,24,113346,113500,Disliked,1866121,186600000
26116495,24,3841,4000,Liked,141515,14150000
26116495,24,2367,2500,Liked,74937,7500000
26116495,24,3130,3000,Liked,141019,14100000
26116495,24,14062,14000,Liked,674560,67450000
26116495,24,52189,52000,Liked,2300753,230100000
26116495,24,4849,5000,Liked,300640,30050000
26116495,24,4296,4500,Liked,188989,18900000
26116495,24,5801,6000,Liked,240029,24000000
26116495,24,4357,4500,Liked,208879,20900000
26116495,24,9513,9500,Disliked,360374,36050000
26116495,24,4079,4000,Liked,181433,18150000
26116495,24,43407,43500,Disliked,2602419,260250000
26116495,24,15428,15500,Disliked,402741,40250000
26116495,24,21351,21500,Liked,317192,31700000
26116495,24,5781,6000,Liked,276123,27600000
26116495,24,9514,9500,Disliked,766458,76650000
26116495,24,1756,2000,Liked,46916,4700000
26116495,24,5760,6000,Liked,362244,36200000
26116495,24,18088,18000,Disliked,887003,88700000
26116495,24,6703,6500,Liked,287075,28700000
26116495,24,28830,29000,Liked,1407046,140700000
26116495,24,42277,42500,Liked,2213123,221300000
26116495,24,11414,11500,Disliked,533828,53400000
26116495,24,3255,3500,Liked,182801,18300000
26116495,24,3792,4000,Disliked,346818,34700000
26116495,24,2643,2500,Disliked,143093,14300000
26116495,24,1196,1000,Liked,41401,4150000
26116495,24,1858,2000,Disliked,91182,9100000
26116495,24,2442,2500,Liked,159711,15950000
26116495,24,1770,2000,Liked,91339,9150000
26116495,24,1686,1500,Disliked,114177,11400000
26116495,24,4312,4500,Liked,268542,26850000
26116495,24,2641,2500,Disliked,85871,8600000
26116495,24,280820,281000,Liked,4554459,455450000
25030322,24,472,500,Disliked,45565,4550000
25030322,24,26,0,Disliked,5995,600000
25030322,24,235,0,Disliked,13322,1350000
25030322,24,45,0,Disliked,6928,700000
25030322,24,63,0,Disliked,13433,1350000
25030322,24,177,0,Disliked,12317,1250000
25030322,24,105,0,Disliked,17307,1750000
25030322,24,165,0,Disliked,23929,2400000
25030322,24,232,0,Disliked,27971,2800000
25030322,24,885,1000,Disliked,101745,10150000
25030322,24,43,0,Disliked,7793,800000
25030322,24,55,0,Disliked,5098,500000
25030322,24,346,500,Disliked,50406,5050000
25030322,24,190,0,Disliked,29964,3000000
25030322,24,45,0,Disliked,7197,700000
25030322,24,93,0,Disliked,16151,1600000
25030322,24,25,0,Disliked,5728,550000
25030322,24,104,0,Disliked,18721,1850000
25030322,24,189,0,Disliked,11463,1150000
25030322,24,81,0,Disliked,8194,800000
25030322,24,596,500,Liked,23211,2300000
25030322,24,172,0,Disliked,16686,1650000
25030322,24,89,0,Disliked,15125,1500000
25030322,24,64,0,Disliked,19040,1900000
25030322,24,65,0,Disliked,20441,2050000
25030322,24,382,500,Disliked,31966,3200000
25030322,24,208,0,Disliked,40162,4000000
25030322,24,777,1000,Disliked,257961,25800000
25030322,24,6990,7000,Disliked,1043565,104350000
25030322,24,934,1000,Disliked,112917,11300000
25030322,24,38,0,Disliked,522,50000
25030322,24,147,0,Disliked,1232,100000
25030322,24,923,1000,Disliked,8469,850000
25030322,24,379,500,Disliked,3920,400000
25030322,24,153,0,Disliked,1537,150000
25030322,24,263,500,Disliked,2566,250000
25030322,24,85,0,Disliked,834,100000
25030322,24,116,0,Disliked,28138,2800000
25030322,24,1105,1000,Disliked,182632,18250000
25030322,24,203,0,Disliked,33712,3350000
25030322,24,172,0,Disliked,30258,3050000
25030322,24,472,500,Disliked,80333,8050000
25030322,24,56,0,Disliked,7415,750000
25030322,24,175,0,Disliked,21184,2100000
25030322,24,177,0,Disliked,24152,2400000
25030322,24,505,500,Disliked,80710,8050000
25030322,24,363,500,Disliked,16116,1600000
25030322,24,600,500,Disliked,26178,2600000
25030322,24,37,0,Disliked,4974,500000
23614524,10,3578847,3579000,Disliked,309220405,30922050000
23614524,10,82938,83000,Liked,2012565,201250000
23614524,10,78628,78500,Liked,1532938,153300000
23614524,10,144365,144500,Liked,2811453,281150000
23614524,10,114672,114500,Liked,1611729,161150000
